
  27                   : lake code
AWUN                     NIGHT SURVEY                
790731                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  3-5   1     15  0.72  0.28
  3-5   2     17  0.72  0.28
  3-5   3      4  0.72  0.28
  3-5   4      8  0.72  0.28
 5-10   1     38  0.89  0.11
 5-10   2     86  0.89  0.11
 5-10   3     33  0.89  0.11
 5-10   4     30  0.89  0.11
10-15   1     23  0.92  0.08
10-15   2     34  0.92  0.08
10-15   3      4  0.92  0.08
10-15   4      2  0.92  0.08
15-20   1      9  0.92  0.08
15-20   2     10  0.92  0.08
15-20   3      4  0.92  0.08
15-20   4      0  0.92  0.08
20-30   1     22  0.92  0.08
20-30   2     20  0.92  0.08
20-30   3      9  0.92  0.08
20-30   4      2  0.92  0.08
30-40   1     16  0.92  0.08
30-40   2      8  0.92  0.08
30-40   3      6  0.92  0.08
30-40   4      2  0.92  0.08
40-50   1      7  0.92  0.08
40-50   2      1  0.92  0.08
40-50   3      3  0.92  0.08
40-50   4      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00

  31                   : lake code
BONILLA                  79 NIGHT SURVEY              
791004                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  3-5   1     12  0.61  0.39
  3-5   2     14  0.61  0.39
  3-5   3     33  0.61  0.39
  3-5   4     14  0.61  0.39
 5-10   1      1  0.68  0.32
 5-10   2     17  0.68  0.32
 5-10   3     13  0.68  0.32
 5-10   4      0  0.68  0.32
10-15   1      1  0.79  0.21
10-15   2     40  0.79  0.21
10-15   3     18  0.79  0.21
10-15   4      3  0.79  0.21
15-20   1      4  0.90  0.10
15-20   2     34  0.90  0.10
15-20   3     34  0.90  0.10
15-20   4      4  0.90  0.10
20-30   1      1  0.93  0.07
20-30   2     24  0.93  0.07
20-30   3     27  0.93  0.07
20-30   4      6  0.93  0.07
30-40   1      4  0.93  0.07
30-40   2      9  0.93  0.07
30-40   3     10  0.93  0.07
30-40   4      0  0.00  0.00
40-50   1      1  0.93  0.07
40-50   2      1  0.93  0.07
40-50   3      5  0.93  0.07
40-50   4      0  0.00  0.00

  28                   : lake code
CURTIS                   1979 NIGHT SURVEY.           
791014                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  3-5   1      3  0.48  0.52
  3-5   2      8  0.48  0.52
  3-5   3      5  0.48  0.52
  3-5   4      0  0.48  0.52
 5-10   1      4  0.60  0.40
 5-10   2     33  0.60  0.40
 5-10   3     11  0.60  0.40
 5-10   4     15  0.60  0.40
10-15   1     74  0.78  0.22
10-15   2    158  0.78  0.22
10-15   3     50  0.78  0.22
10-15   4     73  0.78  0.22
15-20   1    123  0.91  0.09
15-20   2    142  0.91  0.09
15-20   3     26  0.91  0.09
15-20   4     47  0.91  0.09
20-30   1    120  0.93  0.07
20-30   2    105  0.93  0.07
20-30   3     18  0.93  0.07
20-30   4     32  0.93  0.07
30-40   1     15  0.93  0.07
30-40   2      3  0.93  0.07
30-40   3      4  0.93  0.07
30-40   4      0  0.93  0.07
40-50   1      4  0.93  0.07
40-50   2      3  0.93  0.07
40-50   3     16  0.93  0.07
40-50   4      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00

  29                   : lake code
DEVON                    1979                         
791008                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  2-5   5      0  0.00  0.00
  2-5   6      0  0.00  0.00
  2-5   7      0  0.00  0.00
  3-5   1      6  0.10  0.90
  3-5   2     35  0.10  0.90
  3-5   3     28  0.10  0.90
  3-5   4     43  0.10  0.90
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
 5-10   1     17  0.18  0.82
 5-10   2     72  0.18  0.82
 5-10   3     49  0.18  0.82
 5-10   4     85  0.18  0.82
 5-10   5      0  0.00  0.00
 5-10   6      0  0.00  0.00
 5-10   7      0  0.00  0.00
10-15   1      7  0.24  0.76
10-15   2     70  0.24  0.76
10-15   3     57  0.24  0.76
10-15   4    108  0.24  0.76
10-15   5      0  0.00  0.00
10-15   6      0  0.00  0.00
10-15   7      0  0.00  0.00
15-20   1      0  0.24  0.76
15-20   2     26  0.24  0.76
15-20   3     24  0.24  0.76
15-20   4     75  0.24  0.76
15-20   5      0  0.00  0.00
15-20   6      0  0.00  0.00
15-20   7      0  0.00  0.00
20-30   1      0  0.24  0.76
20-30   2     25  0.24  0.76
20-30   3     13  0.24  0.76
20-30   4     43  0.24  0.76
20-30   5      0  0.00  0.00
20-30   6      0  0.00  0.00
20-30   7      0  0.00  0.00
30-40   1      0  0.24  0.76
30-40   2      6  0.24  0.76
30-40   3      5  0.24  0.76
30-40   4     14  0.24  0.76
30-40   5      0  0.00  0.00
30-40   6      0  0.00  0.00
30-40   7      0  0.00  0.00
40-50   1      0  0.24  0.76
40-50   2      0  0.00  0.00
40-50   3      0  0.24  0.76
40-50   4      5  0.24  0.76
40-50   5      0  0.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
50-60   5      0  0.00  0.00
50-60   6      0  0.00  0.00
50-60   7      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
