

 248                   : lake code
Fulmore_2005        Hanslit-Bachen
050226                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
24.6   : Sounder Gai   : Sounder Gain

26Feb05/15Mar05/BH/EY500/0/0/0/0/0                                                                            

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      2  1.00  0.00
  2-5   4      1  1.00  0.00
  2-5   5      4  1.00  0.00
  2-5   6      0  1.00  0.00
  2-5   7      1  1.00  0.00
  2-5   8      2  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
 5-10   1      7  1.00  0.00
 5-10   2      0  1.00  0.00
 5-10   3      4  1.00  0.00
 5-10   4     10  1.00  0.00
 5-10   5     10  1.00  0.00
 5-10   6      4  1.00  0.00
 5-10   7      9  1.00  0.00
 5-10   8     15  1.00  0.00
10-15   1     14  1.00  0.00
10-15   2     14  1.00  0.00
10-15   3     17  1.00  0.00
10-15   4     14  1.00  0.00
10-15   5     23  1.00  0.00
10-15   6      8  1.00  0.00
10-15   7     19  1.00  0.00
10-15   8     10  1.00  0.00
15-20   1     23  1.00  0.00
15-20   2      3  1.00  0.00
15-20   3      6  1.00  0.00
15-20   4      8  1.00  0.00
15-20   5     10  1.00  0.00
15-20   6      5  1.00  0.00
15-20   7      1  1.00  0.00
15-20   8      0  0.00  0.00
20-30   1     77  1.00  0.00
20-30   2      0  1.00  0.00
20-30   3      4  1.00  0.00
20-30   4      2  1.00  0.00
20-30   5      6  1.00  0.00
20-30   6      1  1.00  0.00
20-30   7      0  0.00  0.00
20-30   8      0  0.00  0.00
30-40   1      0  0.00  0.00
30-40   2      1  1.00  0.00
30-40   3      1  1.00  0.00
30-40   4      1  1.00  0.00
30-40   5      3  1.00  0.00
30-40   6      0  0.00  0.00
30-40   7      0  0.00  0.00
30-40   8      0  0.00  0.00
40-50   1      0  0.00  0.00
40-50   2      1  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      2  1.00  0.00
40-50   5      1  1.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00


   1                   : lake code
GCL                 
041208                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain
Hanslit-Bachen
8Dec04/7Feb06/BH/EYM/20069/0/0/6/99/0                                                                         

depth / transect / targets / %sockeye / %stickleback

  2-5   1      5  1.00  0.00
  2-5   2      8  1.00  0.00
  2-5   3      6  1.00  0.00
  2-5   4     28  1.00  0.00
  2-5   5     26  1.00  0.00
  2-5   6     31  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     23  1.00  0.00
 5-10   2    102  1.00  0.00
 5-10   3     70  1.00  0.00
 5-10   4     86  1.00  0.00
 5-10   5    146  1.00  0.00
 5-10   6    144  1.00  0.00
10-15   1     92  1.00  0.00
10-15   2    138  1.00  0.00
10-15   3    135  1.00  0.00
10-15   4    108  1.00  0.00
10-15   5    200  1.00  0.00
10-15   6    179  1.00  0.00
15-20   1     87  1.00  0.00
15-20   2    164  1.00  0.00
15-20   3    168  1.00  0.00
15-20   4    147  1.00  0.00
15-20   5    184  1.00  0.00
15-20   6    165  1.00  0.00
20-30   1     86  1.00  0.00
20-30   2    301  1.00  0.00
20-30   3    225  1.00  0.00
20-30   4    204  1.00  0.00
20-30   5    395  1.00  0.00
20-30   6    320  1.00  0.00
30-40   1     37  1.00  0.00
30-40   2    153  1.00  0.00
30-40   3    170  1.00  0.00
30-40   4    186  1.00  0.00
30-40   5    241  1.00  0.00
30-40   6    198  1.00  0.00
40-50   1     33  1.00  0.00
40-50   2    184  1.00  0.00
40-50   3    209  1.00  0.00
40-50   4    241  1.00  0.00
40-50   5    169  1.00  0.00
40-50   6    175  1.00  0.00
50-60   1     10  1.00  0.00
50-60   2     83  1.00  0.00
50-60   3    104  1.00  0.00
50-60   4    118  1.00  0.00
50-60   5    100  1.00  0.00
50-60   6     63  1.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
70-80   1      0  0.00  0.00
70-80   2      0  0.00  0.00
70-80   3      0  0.00  0.00
70-80   4      0  0.00  0.00
70-80   5      0  0.00  0.00
70-80   6      0  0.00  0.00
80-90   1      0  0.00  0.00
80-90   2      0  0.00  0.00
80-90   3      0  0.00  0.00
80-90   4      0  0.00  0.00
80-90   5      0  0.00  0.00
80-90   6      0  0.00  0.00
90-100  1      0  0.00  0.00
90-100  2      0  0.00  0.00
90-100  3      0  0.00  0.00
90-100  4      0  0.00  0.00
90-100  5      0  0.00  0.00
90-100  6      0  0.00  0.00


   3                   : lake code
Henderson Lk        processed by BH, 06Dec2004
041130                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

30Nov04/06Dec04/BH/EYM/20069/0/0/0/2/90/24                                                                    

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      1  0.95  0.05
  2-5   5      2  0.95  0.05
  2-5   6      3  0.95  0.05
  2-5   7      6  0.95  0.05
  2-5   8      0  1.00  0.00
  2-5   9      0  1.00  0.00
  2-5  10      1  0.95  0.05
  2-5  11      5  0.95  0.05
  2-5  12      1  0.95  0.05
  2-5  13      3  0.95  0.05
  2-5  14      0  1.00  0.00
  2-5  15      4  0.95  0.05
  2-5  16      4  0.95  0.05
  2-5  17      5  0.95  0.05
  2-5  18      2  0.95  0.05
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
  3-5  17      0  0.00  0.00
  3-5  18      0  0.00  0.00
 5-10   1     10  0.95  0.05
 5-10   2     25  0.95  0.05
 5-10   3     81  0.95  0.05
 5-10   4    122  0.95  0.05
 5-10   5     33  0.95  0.05
 5-10   6     47  0.95  0.05
 5-10   7     57  0.95  0.05
 5-10   8     26  0.95  0.05
 5-10   9    111  0.95  0.05
 5-10  10     59  0.95  0.05
 5-10  11    111  0.95  0.05
 5-10  12    127  0.95  0.05
 5-10  13     63  0.95  0.05
 5-10  14     19  0.95  0.05
 5-10  15     52  0.95  0.05
 5-10  16     86  0.95  0.05
 5-10  17     69  0.95  0.05
 5-10  18    111  0.95  0.05
10-15   1     43  0.95  0.05
10-15   2     72  0.95  0.05
10-15   3     91  0.95  0.05
10-15   4     61  0.95  0.05
10-15   5     69  0.95  0.05
10-15   6     90  0.95  0.05
10-15   7     87  0.95  0.05
10-15   8    158  0.95  0.05
10-15   9    132  0.95  0.05
10-15  10     89  0.95  0.05
10-15  11    166  0.95  0.05
10-15  12    163  0.95  0.05
10-15  13     82  0.95  0.05
10-15  14     27  0.95  0.05
10-15  15     78  0.95  0.05
10-15  16     91  0.95  0.05
10-15  17     84  0.95  0.05
10-15  18    184  0.95  0.05
15-20   1     15  0.79  0.21
15-20   2     66  0.79  0.21
15-20   3     89  0.79  0.21
15-20   4     51  0.79  0.21
15-20   5     51  0.79  0.21
15-20   6     46  0.79  0.21
15-20   7     81  0.79  0.21
15-20   8    117  0.79  0.21
15-20   9    154  0.79  0.21
15-20  10     66  0.79  0.21
15-20  11    148  0.79  0.21
15-20  12    154  0.79  0.21
15-20  13     69  0.79  0.21
15-20  14     33  0.79  0.21
15-20  15     87  0.79  0.21
15-20  16     70  0.79  0.21
15-20  17     83  0.79  0.21
15-20  18    184  0.79  0.21
20-30   1     35  0.71  0.29
20-30   2    152  0.71  0.29
20-30   3     81  0.71  0.29
20-30   4     54  0.71  0.29
20-30   5    101  0.71  0.29
20-30   6    145  0.71  0.29
20-30   7     72  0.71  0.29
20-30   8    294  0.71  0.29
20-30   9    267  0.71  0.29
20-30  10     83  0.71  0.29
20-30  11    252  0.71  0.29
20-30  12    296  0.71  0.29
20-30  13    123  0.71  0.29
20-30  14     34  0.71  0.29
20-30  15     86  0.71  0.29
20-30  16     74  0.71  0.29
20-30  17    154  0.71  0.29
20-30  18    389  0.71  0.29
30-40   1     44  0.71  0.29
30-40   2     62  0.71  0.29
30-40   3     59  0.71  0.29
30-40   4     30  0.71  0.29
30-40   5     66  0.71  0.29
30-40   6     87  0.71  0.29
30-40   7     41  0.71  0.29
30-40   8    137  0.71  0.29
30-40   9     91  0.71  0.29
30-40  10     56  0.71  0.29
30-40  11    111  0.71  0.29
30-40  12    174  0.71  0.29
30-40  13     99  0.71  0.29
30-40  14     16  0.71  0.29
30-40  15     30  0.71  0.29
30-40  16     43  0.71  0.29
30-40  17     68  0.71  0.29
30-40  18    213  0.71  0.29
40-50   1      5  0.71  0.29
40-50   2     27  0.71  0.29
40-50   3     64  0.71  0.29
40-50   4     40  0.71  0.29
40-50   5     50  0.71  0.29
40-50   6     51  0.71  0.29
40-50   7      8  0.71  0.29
40-50   8     35  0.71  0.29
40-50   9    109  0.71  0.29
40-50  10     48  0.71  0.29
40-50  11    111  0.71  0.29
40-50  12    102  0.71  0.29
40-50  13     61  0.71  0.29
40-50  14     26  0.71  0.29
40-50  15     19  0.71  0.29
40-50  16     32  0.71  0.29
40-50  17     71  0.71  0.29
40-50  18    120  0.71  0.29
50-60   1      1  0.71  0.29
50-60   2     10  0.71  0.29
50-60   3     18  0.71  0.29
50-60   4      8  0.71  0.29
50-60   5     18  0.71  0.29
50-60   6     16  0.71  0.29
50-60   7      4  0.71  0.29
50-60   8     11  0.71  0.29
50-60   9     36  0.71  0.29
50-60  10     11  0.71  0.29
50-60  11     40  0.71  0.29
50-60  12     32  0.71  0.29
50-60  13     30  0.71  0.29
50-60  14     11  0.71  0.29
50-60  15      4  0.71  0.29
50-60  16     14  0.71  0.29
50-60  17     35  0.71  0.29
50-60  18     75  0.71  0.29
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  0.00  0.00
60-70   9      0  0.00  0.00
60-70  10      0  0.00  0.00
60-70  11      0  0.00  0.00
60-70  12      0  0.00  0.00
60-70  13      0  0.00  0.00
60-70  14      0  0.00  0.00
60-70  15      0  0.00  0.00
60-70  16      0  0.00  0.00
60-70  17      0  0.00  0.00
60-70  18      0  0.00  0.00


   3                   : lake code
Henderson Lk        processed by BH, 06Dec2004
041128                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
Corrected for size bias
30Nov04/06Dec04/BH/EYM/20069/0/0/0/2/90/24                                                                    

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      1  0.96  0.04
  2-5   5      2  0.96  0.04
  2-5   6      3  0.96  0.04
  2-5   7      6  0.96  0.04
  2-5   8      0  1.00  0.00
  2-5   9      0  1.00  0.00
  2-5  10      1  0.96  0.04
  2-5  11      5  0.96  0.04
  2-5  12      1  0.96  0.04
  2-5  13      3  0.96  0.04
  2-5  14      0  1.00  0.00
  2-5  15      4  0.96  0.04
  2-5  16      4  0.96  0.04
  2-5  17      5  0.96  0.04
  2-5  18      2  0.96  0.04
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
  3-5  17      0  0.00  0.00
  3-5  18      0  0.00  0.00
 5-10   1     10  0.96  0.04
 5-10   2     25  0.96  0.04
 5-10   3     81  0.96  0.04
 5-10   4    122  0.96  0.04
 5-10   5     33  0.96  0.04
 5-10   6     47  0.96  0.04
 5-10   7     57  0.96  0.04
 5-10   8     26  0.96  0.04
 5-10   9    111  0.96  0.04
 5-10  10     59  0.96  0.04
 5-10  11    111  0.96  0.04
 5-10  12    127  0.96  0.04
 5-10  13     63  0.96  0.04
 5-10  14     19  0.96  0.04
 5-10  15     52  0.96  0.04
