

   1                   : lake code
GCL                 Rankin - Hanslit Survey (HS testing)
001129                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

30Nov00/8Jan01/BH/EY500/0/0/0/10/233/80. Adjusted for size selectivity.

depth / transect / targets / %sockeye / %stickleback

15-20   5     10  1.00  0.00
15-20   6    115  1.00  0.00
15-20   7      0  0.00  0.00
15-20   8      0  0.00  0.00
20-30   1     72  1.00  0.00
20-30   2     88  1.00  0.00
20-30   3    103  1.00  0.00
20-30   4    122  1.00  0.00
20-30   5    123  1.00  0.00
20-30   6     51  1.00  0.00
20-30   7      0  0.00  0.00
20-30   8      0  0.00  0.00
30-40   1      7  1.00  0.00
30-40   2      5  1.00  0.00
30-40   3      5  1.00  0.00
30-40   4     33  1.00  0.00
30-40   5     17  1.00  0.00
30-40   6      0  0.00  0.00
30-40   7      0  0.00  0.00
30-40   8      0  0.00  0.00
40-50   1      2  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4     10  1.00  0.00
40-50   5      3  1.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00


  50                   : lake code
Heydon Lk           Simpson-Murray Survey
001110                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

Juvenile targets only - Trans 6 Not Used                                                                      

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      7  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      0  1.00  0.00
  2-5   6      0  0.00  0.00
  2-5   7      0  0.00  0.00
  2-5   8      0  0.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
 5-10   1      0  1.00  0.00
 5-10   2      4  1.00  0.00
 5-10   3      5  1.00  0.00
 5-10   4      6  1.00  0.00
 5-10   5      6  1.00  0.00
 5-10   6      0  0.00  0.00
 5-10   7      0  0.00  0.00
 5-10   8      0  0.00  0.00
10-15   1      5  1.00  0.00
10-15   2      5  1.00  0.00
10-15   3      6  1.00  0.00
10-15   4     10  1.00  0.00
10-15   5      3  1.00  0.00
10-15   6      0  0.00  0.00
10-15   7      0  0.00  0.00
10-15   8      0  0.00  0.00
15-20   1      7  1.00  0.00
15-20   2     19  1.00  0.00
15-20   3     13  1.00  0.00
15-20   4     24  1.00  0.00
15-20   5     10  1.00  0.00
15-20   6      0  0.00  0.00
15-20   7      0  0.00  0.00
15-20   8      0  0.00  0.00
20-30   1     72  1.00  0.00
20-30   2     88  1.00  0.00
20-30   3    103  1.00  0.00
20-30   4    122  1.00  0.00
20-30   5    123  1.00  0.00
20-30   6      0  0.00  0.00
20-30   7      0  0.00  0.00
20-30   8      0  0.00  0.00
30-40   1      7  1.00  0.00
30-40   2      5  1.00  0.00
30-40   3      5  1.00  0.00
30-40   4     33  1.00  0.00
30-40   5     17  1.00  0.00
30-40   6      0  0.00  0.00
30-40   7      0  0.00  0.00
30-40   8      0  0.00  0.00
40-50   1      2  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4     10  1.00  0.00
40-50   5      3  1.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00


  40                   : lake code
KCA                 Hanslit Survey
001025                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

25Oct00/2Jan01/BH/EYM/20069/0/0/0/17/13/57                                                                    

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  0.00  1.00
  2-5   2     16  0.00  1.00
  2-5   3      3  0.00  1.00
  2-5   4      2  0.00  1.00
  2-5   5     15  0.00  1.00
  2-5   6     10  0.00  1.00
  2-5   7      5  0.00  1.00
  2-5   8      0  0.00  0.00
  2-5   9      0  0.00  0.00
  2-5  10      0  0.00  0.00
  2-5  11      0  0.00  0.00
  2-5  12      0  0.00  0.00
  2-5  13      0  0.00  0.00
  2-5  14      0  0.00  0.00
  2-5  15      0  0.00  0.00
  2-5  16      0  0.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
 5-10   1    119  0.06  0.94
 5-10   2     89  0.06  0.94
 5-10   3     32  0.06  0.94
 5-10   4     35  0.06  0.94
 5-10   5    284  0.06  0.94
 5-10   6    106  0.06  0.94
 5-10   7     44  0.06  0.94
 5-10   8      0  0.00  0.00
 5-10   9      0  0.00  0.00
 5-10  10      0  0.00  0.00
 5-10  11      0  0.00  0.00
 5-10  12      0  0.00  0.00
 5-10  13      0  0.00  0.00
 5-10  14      0  0.00  0.00
 5-10  15      0  0.00  0.00
 5-10  16      0  0.00  0.00
10-15   1    190  0.31  0.69
10-15   2    122  0.31  0.69
10-15   3     71  0.31  0.69
10-15   4    101  0.31  0.69
10-15   5    122  0.31  0.69
10-15   6    114  0.31  0.69
10-15   7    128  0.31  0.69
10-15   8      0  0.00  0.00
10-15   9      0  0.00  0.00
10-15  10      0  0.00  0.00
10-15  11      0  0.00  0.00
10-15  12      0  0.00  0.00
10-15  13      0  0.00  0.00
10-15  14      0  0.00  0.00
10-15  15      0  0.00  0.00
10-15  16      0  0.00  0.00
15-20   1    130  0.10  0.90
15-20   2    243  0.10  0.90
15-20   3    143  0.10  0.90
15-20   4     99  0.10  0.90
15-20   5    107  0.10  0.90
15-20   6    124  0.10  0.90
15-20   7    132  0.10  0.90
15-20   8      0  0.00  0.00
15-20   9      0  0.00  0.00
15-20  10      0  0.00  0.00
15-20  11      0  0.00  0.00
15-20  12      0  0.00  0.00
15-20  13      0  0.00  0.00
15-20  14      0  0.00  0.00
15-20  15      0  0.00  0.00
15-20  16      0  0.00  0.00
20-30   1    191  0.47  0.53
20-30   2    606  0.47  0.53
20-30   3    400  0.47  0.53
20-30   4    258  0.47  0.53
20-30   5    338  0.47  0.53
20-30   6    343  0.47  0.53
20-30   7    200  0.47  0.53
20-30   8      0  0.00  0.00
20-30   9      0  0.00  0.00
20-30  10      0  0.00  0.00
20-30  11      0  0.00  0.00
20-30  12      0  0.00  0.00
20-30  13      0  0.00  0.00
20-30  14      0  0.00  0.00
20-30  15      0  0.00  0.00
20-30  16      0  0.00  0.00
30-40   1    261  0.47  0.53
30-40   2    384  0.47  0.53
30-40   3    160  0.47  0.53
30-40   4    108  0.47  0.53
30-40   5    142  0.47  0.53
30-40   6     79  0.47  0.53
30-40   7     47  0.47  0.53
30-40   8      0  0.00  0.00
30-40   9      0  0.00  0.00
30-40  10      0  0.00  0.00
30-40  11      0  0.00  0.00
30-40  12      0  0.00  0.00
30-40  13      0  0.00  0.00
30-40  14      0  0.00  0.00
30-40  15      0  0.00  0.00
30-40  16      0  0.00  0.00
40-50   1     84  0.47  0.53
40-50   2    113  0.47  0.53
40-50   3     56  0.47  0.53
40-50   4     23  0.47  0.53
40-50   5     28  0.47  0.53
40-50   6     16  0.47  0.53
40-50   7      8  0.47  0.53
40-50   8      0  0.00  0.00
40-50   9      0  0.00  0.00
40-50  10      0  0.00  0.00
40-50  11      0  0.00  0.00
40-50  12      0  0.00  0.00
40-50  13      0  0.00  0.00
40-50  14      0  0.00  0.00
40-50  15      0  0.00  0.00
40-50  16      0  0.00  0.00
50-60   1      7  0.47  0.53
50-60   2     17  0.47  0.53
50-60   3      7  0.47  0.53
50-60   4      3  0.47  0.53
50-60   5      5  0.47  0.53
50-60   6      5  0.47  0.53
50-60   7      4  0.47  0.53
50-60   8      0  0.00  0.00
50-60   9      0  0.00  0.00
50-60  10      0  0.00  0.00
50-60  11      0  0.00  0.00
50-60  12      0  0.00  0.00
50-60  13      0  0.00  0.00
50-60  14      0  0.00  0.00
50-60  15      0  0.00  0.00
50-60  16      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  0.00  0.00
60-70   9      0  0.00  0.00
60-70  10      0  0.00  0.00
60-70  11      0  0.00  0.00
60-70  12      0  0.00  0.00
60-70  13      0  0.00  0.00
60-70  14      0  0.00  0.00
60-70  15      0  0.00  0.00
60-70  16      0  0.00  0.00


  41                   : lake code
KMA                 Hanslit Survey
001024                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain   : Sounder Gain
A minimum value of .01 was given to the 1 sk that 
24Oct00/25Jan01/BH/EY500/0/0/0/15/1/298                                                                       

depth / transect / targets / %sockeye / %stickleback

  2-5   1     63  0.00  1.00
  2-5   2    112  0.00  1.00
  2-5   3     17  0.00  1.00
  2-5   4     11  0.00  1.00
  2-5   5     20  0.00  1.00
  2-5   6     23  0.00  1.00
  2-5   7      0  0.00  0.00
  2-5   8      0  0.00  0.00
  2-5   9      0  0.00  0.00
  2-5  10      0  0.00  0.00
  2-5  11      0  0.00  0.00
  2-5  12      0  0.00  0.00
  2-5  13      0  0.00  0.00
  2-5  14      0  0.00  0.00
  2-5  15      0  0.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
 5-10   1    157  0.00  1.00
 5-10   2    210  0.00  1.00
 5-10   3     61  0.00  1.00
 5-10   4     67  0.00  1.00
 5-10   5     56  0.00  1.00
 5-10   6     67  0.00  1.00
 5-10   7      0  0.00  0.00
 5-10   8      0  0.00  0.00
 5-10   9      0  0.00  0.00
 5-10  10      0  0.00  0.00
 5-10  11      0  0.00  0.00
 5-10  12      0  0.00  0.00
 5-10  13      0  0.00  0.00
 5-10  14      0  0.00  0.00
 5-10  15      0  0.00  0.00
10-15   1    371  0.00  1.00
10-15   2    246  0.00  1.00
10-15   3    139  0.00  1.00
10-15   4    121  0.00  1.00
10-15   5    107  0.00  1.00
10-15   6     49  0.00  1.00
10-15   7      0  0.00  0.00
10-15   8      0  0.00  0.00
10-15   9      0  0.00  0.00
10-15  10      0  0.00  0.00
10-15  11      0  0.00  0.00
10-15  12      0  0.00  0.00
10-15  13      0  0.00  0.00
10-15  14      0  0.00  0.00
10-15  15      0  0.00  0.00
15-20   1    555  0.00  1.00
15-20   2    861  0.00  1.00
15-20   3    674  0.00  1.00
15-20   4    522  0.00  1.00
15-20   5    516  0.00  1.00
15-20   6    280  0.00  1.00
15-20   7      0  0.00  0.00
15-20   8      0  0.00  0.00
15-20   9      0  0.00  0.00
15-20  10      0  0.00  0.00
15-20  11      0  0.00  0.00
15-20  12      0  0.00  0.00
15-20  13      0  0.00  0.00
15-20  14      0  0.00  0.00
15-20  15      0  0.00  0.00
20-30   1   1029  0.01  0.99
20-30   2   1764  0.01  0.99
20-30   3   1661  0.01  0.99
20-30   4   1124  0.01  0.99
20-30   5    883  0.01  0.99
20-30   6    475  0.01  0.99
20-30   7      0  0.00  0.00
20-30   8      0  0.00  0.00
20-30   9      0  0.00  0.00
20-30  10      0  0.00  0.00
20-30  11      0  0.00  0.00
20-30  12      0  0.00  0.00
20-30  13      0  0.00  0.00
20-30  14      0  0.00  0.00
20-30  15      0  0.00  0.00
30-40   1    435  0.00  1.00
30-40   2    237  0.00  1.00
30-40   3    259  0.00  1.00
30-40   4    112  0.00  1.00
30-40   5     91  0.00  1.00
30-40   6     18  0.00  1.00
30-40   7      0  0.00  0.00
30-40   8      0  0.00  0.00
30-40   9      0  0.00  0.00
30-40  10      0  0.00  0.00
30-40  11      0  0.00  0.00
30-40  12      0  0.00  0.00
30-40  13      0  0.00  0.00
30-40  14      0  0.00  0.00
30-40  15      0  0.00  0.00
40-50   1     45  0.00  1.00
40-50   2     12  0.00  1.00
40-50   3     27  0.00  1.00
40-50   4      2  0.00  1.00
40-50   5      0  0.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00
40-50   9      0  0.00  0.00
40-50  10      0  0.00  0.00
40-50  11      0  0.00  0.00
40-50  12      0  0.00  0.00
40-50  13      0  0.00  0.00
40-50  14      0  0.00  0.00
40-50  15      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
50-60   5      0  0.00  0.00
50-60   6      0  0.00  0.00
50-60   7      0  0.00  0.00
50-60   8      0  0.00  0.00
50-60   9      0  0.00  0.00
50-60  10      0  0.00  0.00
50-60  11      0  0.00  0.00
50-60  12      0  0.00  0.00
50-60  13      0  0.00  0.00
50-60  14      0  0.00  0.00
50-60  15      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  0.00  0.00
60-70   9      0  0.00  0.00
60-70  10      0  0.00  0.00
60-70  11      0  0.00  0.00
60-70  12      0  0.00  0.00
60-70  13      0  0.00  0.00
60-70  14      0  0.00  0.00
60-70  15      0  0.00  0.00


  41                   : lake code
KMA                 Hanslit Survey
001025                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain

24Oct00/31Jan01/BH/EYM/20069/0/0/0/15/1/298                                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1    128  0.00  1.00
  2-5   2     35  0.00  1.00
  2-5   3     28  0.00  1.00
  2-5   4     11  0.00  1.00
  2-5   5     19  0.00  1.00
  2-5   6     22  0.00  1.00
  2-5   7     43  0.00  1.00
  2-5   8      0  0.00  0.00
  2-5   9      0  0.00  0.00
  2-5  10      0  0.00  0.00
  2-5  11      0  0.00  0.00
  2-5  12      0  0.00  0.00
  2-5  13      0  0.00  0.00
  2-5  14      0  0.00  0.00
  2-5  15      0  0.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
 5-10   1    211  0.00  1.00
 5-10   2    173  0.00  1.00
 5-10   3    128  0.00  1.00
 5-10   4     72  0.00  1.00
 5-10   5     61  0.00  1.00
 5-10   6     90  0.00  1.00
 5-10   7    164  0.00  1.00
 5-10   8      0  0.00  0.00
 5-10   9      0  0.00  0.00
 5-10  10      0  0.00  0.00
 5-10  11      0  0.00  0.00
 5-10  12      0  0.00  0.00
 5-10  13      0  0.00  0.00
 5-10  14      0  0.00  0.00
 5-10  15      0  0.00  0.00
10-15   1    386  0.00  1.00
10-15   2    195  0.00  1.00
10-15   3    136  0.00  1.00
10-15   4     98  0.00  1.00
10-15   5    125  0.00  1.00
10-15   6    182  0.00  1.00
10-15   7    128  0.00  1.00
10-15   8      0  0.00  0.00
10-15   9      0  0.00  0.00
10-15  10      0  0.00  0.00
10-15  11      0  0.00  0.00
10-15  12      0  0.00  0.00
10-15  13      0  0.00  0.00
10-15  14      0  0.00  0.00
10-15  15      0  0.00  0.00
15-20   1    492  0.00  1.00
15-20   2    508  0.00  1.00
15-20   3    409  0.00  1.00
15-20   4    295  0.00  1.00
15-20   5    209  0.00  1.00
15-20   6    105  0.00  1.00
15-20   7    159  0.00  1.00
15-20   8      0  0.00  0.00
15-20   9      0  0.00  0.00
15-20  10      0  0.00  0.00
15-20  11      0  0.00  0.00
15-20  12      0  0.00  0.00
15-20  13      0  0.00  0.00
15-20  14      0  0.00  0.00
15-20  15      0  0.00  0.00
20-30   1    802  0.01  0.99
20-30   2   1446  0.01  0.99
20-30   3   1362  0.01  0.99
20-30   4    855  0.01  0.99
20-30   5    813  0.01  0.99
20-30   6    384  0.01  0.99
20-30   7      0  0.00  0.00
20-30   8      0  0.00  0.00
20-30   9      0  0.00  0.00
20-30  10      0  0.00  0.00
20-30  11      0  0.00  0.00
20-30  12      0  0.00  0.00
20-30  13      0  0.00  0.00
20-30  14      0  0.00  0.00
20-30  15      0  0.00  0.00
30-40   1    585  0.00  1.00
30-40   2    424  0.00  1.00
30-40   3    399  0.00  1.00
30-40   4    154  0.00  1.00
30-40   5    171  0.00  1.00
30-40   6     43  0.00  1.00
30-40   7      0  0.00  0.00
30-40   8      0  0.00  0.00
30-40   9      0  0.00  0.00
30-40  10      0  0.00  0.00
30-40  11      0  0.00  0.00
30-40  12      0  0.00  0.00
30-40  13      0  0.00  0.00
30-40  14      0  0.00  0.00
30-40  15      0  0.00  0.00
40-50   1    120  0.00  1.00
40-50   2     39  0.00  1.00
40-50   3     71  0.00  1.00
40-50   4     12  0.00  1.00
40-50   5      0  0.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00
40-50   9      0  0.00  0.00
40-50  10      0  0.00  0.00
40-50  11      0  0.00  0.00
40-50  12      0  0.00  0.00
40-50  13      0  0.00  0.00
40-50  14      0  0.00  0.00
40-50  15      0  0.00  0.00
50-60   1     14  0.00  1.00
50-60   2      6  0.00  1.00
50-60   3     10  0.00  1.00
50-60   4      1  0.00  1.00
50-60   5      0  0.00  0.00
50-60   6      0  0.00  0.00
50-60   7      0  0.00  0.00
50-60   8      0  0.00  0.00
50-60   9      0  0.00  0.00
50-60  10      0  0.00  0.00
50-60  11      0  0.00  0.00
50-60  12      0  0.00  0.00
50-60  13      0  0.00  0.00
50-60  14      0  0.00  0.00
50-60  15      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  0.00  0.00
60-70   9      0  0.00  0.00
60-70  10      0  0.00  0.00
60-70  11      0  0.00  0.00
60-70  12      0  0.00  0.00
60-70  13      0  0.00  0.00
60-70  14      0  0.00  0.00
60-70  15      0  0.00  0.00


  52                   : lake code
Kingsalmon Lk       processed by PR, 15Nov00.
000830                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

30Aug00/15Nov00/pr/eym/20069////7///                                                                          

depth / transect / targets / %sockeye / %stickleback

  2-5   1      2  1.00  0.00
  2-5   2      7  1.00  0.00
  2-5   3      7  1.00  0.00
  2-5   4      5  1.00  0.00
  2-5   5     15  1.00  0.00
  2-5   6     19  1.00  0.00
  2-5   7     17  1.00  0.00
  2-5   8      9  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
 5-10   1     85  1.00  0.00
 5-10   2    209  1.00  0.00
 5-10   3    230  1.00  0.00
 5-10   4     44  1.00  0.00
 5-10   5     91  1.00  0.00
 5-10   6    174  1.00  0.00
 5-10   7    131  1.00  0.00
 5-10   8     96  1.00  0.00
10-15   1    413  1.00  0.00
10-15   2    424  1.00  0.00
10-15   3    443  1.00  0.00
10-15   4     97  1.00  0.00
10-15   5    121  1.00  0.00
10-15   6    178  1.00  0.00
10-15   7    121  1.00  0.00
10-15   8     80  1.00  0.00
15-20   1     24  1.00  0.00
15-20   2     45  1.00  0.00
15-20   3     77  1.00  0.00
15-20   4     11  1.00  0.00
15-20   5     17  1.00  0.00
15-20   6     24  1.00  0.00
15-20   7     26  1.00  0.00
15-20   8     14  1.00  0.00
20-30   1      0  1.00  0.00
20-30   2     12  1.00  0.00
20-30   3     10  1.00  0.00
20-30   4      0  0.00  0.00
20-30   5      4  1.00  0.00
20-30   6      4  1.00  0.00
20-30   7     18  1.00  0.00
20-30   8     15  1.00  0.00
30-40   1      0  0.00  0.00
30-40   2      1  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      0  0.00  0.00
30-40   5      2  1.00  0.00
30-40   6      0  0.00  0.00
30-40   7      0  1.00  0.00
30-40   8      0  1.00  0.00


  44                   : lake code
Muriel Lk           Hanslit Survey
001030                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

30Oct00/21Dec00/BH/EYM/20069/0/0/0/7/138                                                                      

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      2  1.00  0.00
  2-5   3      1  1.00  0.00
  2-5   4      2  1.00  0.00
  2-5   5      1  1.00  0.00
  2-5   6      2  1.00  0.00
  2-5   7      5  1.00  0.00
  2-5   8      1  1.00  0.00
  2-5   9      0  1.00  0.00
  2-5  10      0  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
 5-10   1     18  1.00  0.00
 5-10   2     39  1.00  0.00
 5-10   3     22  1.00  0.00
 5-10   4     87  1.00  0.00
 5-10   5     89  1.00  0.00
 5-10   6     65  1.00  0.00
 5-10   7     69  1.00  0.00
 5-10   8     81  1.00  0.00
 5-10   9     27  1.00  0.00
 5-10  10     14  1.00  0.00
10-15   1     12  1.00  0.00
10-15   2     16  1.00  0.00
10-15   3     19  1.00  0.00
10-15   4     66  1.00  0.00
10-15   5    112  1.00  0.00
10-15   6     55  1.00  0.00
10-15   7     51  1.00  0.00
10-15   8     66  1.00  0.00
10-15   9     26  1.00  0.00
10-15  10     19  1.00  0.00
15-20   1      0  0.00  0.00
15-20   2      9  1.00  0.00
15-20   3     23  1.00  0.00
15-20   4     28  1.00  0.00
15-20   5     26  1.00  0.00
15-20   6     18  1.00  0.00
15-20   7     35  1.00  0.00
15-20   8     17  1.00  0.00
15-20   9      7  1.00  0.00
15-20  10      0  0.00  0.00
20-30   1      0  0.00  0.00
20-30   2     21  1.00  0.00
20-30   3     73  1.00  0.00
20-30   4     44  1.00  0.00
20-30   5     81  1.00  0.00
20-30   6     75  1.00  0.00
20-30   7     30  1.00  0.00
20-30   8     34  1.00  0.00
20-30   9     25  1.00  0.00
20-30  10      0  0.00  0.00
30-40   1      0  0.00  0.00
30-40   2     48  1.00  0.00
30-40   3      7  1.00  0.00
30-40   4     49  1.00  0.00
30-40   5     76  1.00  0.00
30-40   6     96  1.00  0.00
30-40   7     27  1.00  0.00
30-40   8     77  1.00  0.00
30-40   9     36  1.00  0.00
30-40  10      0  0.00  0.00
40-50   1      0  0.00  0.00
40-50   2      0  0.00  0.00
40-50   3      0  0.00  0.00
40-50   4      0  0.00  0.00
40-50   5      0  0.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00
40-50   9      0  0.00  0.00
40-50  10      0  0.00  0.00


  44                   : lake code
Muriel Lk           Hanslit Survey
001031                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
Hanslit Survey
31Oct00/16Jan01/BH/EY500/0/0/0/7/138/0                                                                        

depth / transect / targets / %sockeye / %stickleback

  2-5   1      5  1.00  0.00
  2-5   2      2  1.00  0.00
  2-5   3      3  1.00  0.00
  2-5   4      7  1.00  0.00
  2-5   5      4  1.00  0.00
  2-5   6      3  1.00  0.00
  2-5   7      2  1.00  0.00
  2-5   8      2  1.00  0.00
  2-5   9      1  1.00  0.00
  2-5  10      1  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
 5-10   1     11  1.00  0.00
 5-10   2     23  1.00  0.00
 5-10   3     14  1.00  0.00
 5-10   4     54  1.00  0.00
 5-10   5     97  1.00  0.00
 5-10   6     78  1.00  0.00
 5-10   7     94  1.00  0.00
 5-10   8     80  1.00  0.00
 5-10   9     15  1.00  0.00
 5-10  10     29  1.00  0.00
10-15   1      2  1.00  0.00
10-15   2      3  1.00  0.00
10-15   3      6  1.00  0.00
10-15   4     10  1.00  0.00
10-15   5     18  1.00  0.00
10-15   6     23  1.00  0.00
10-15   7     29  1.00  0.00
10-15   8     23  1.00  0.00
10-15   9      8  1.00  0.00
10-15  10      6  1.00  0.00
15-20   1     10  1.00  0.00
15-20   2      3  1.00  0.00
15-20   3      6  1.00  0.00
15-20   4     12  1.00  0.00
15-20   5     16  1.00  0.00
15-20   6     13  1.00  0.00
15-20   7     20  1.00  0.00
15-20   8     13  1.00  0.00
15-20   9      3  1.00  0.00
15-20  10      2  1.00  0.00
20-30   1      9  1.00  0.00
20-30   2     33  1.00  0.00
20-30   3     49  1.00  0.00
20-30   4     39  1.00  0.00
20-30   5    102  1.00  0.00
20-30   6     79  1.00  0.00
20-30   7     31  1.00  0.00
20-30   8     58  1.00  0.00
20-30   9     31  1.00  0.00
20-30  10      0  0.00  0.00
30-40   1      0  0.00  0.00
30-40   2     18  1.00  0.00
30-40   3     23  1.00  0.00
30-40   4      5  1.00  0.00
30-40   5     19  1.00  0.00
30-40   6     49  1.00  0.00
30-40   7      6  1.00  0.00
30-40   8     33  1.00  0.00
30-40   9     14  1.00  0.00
30-40  10      0  0.00  0.00
40-50   1      0  0.00  0.00
40-50   2      0  0.00  0.00
40-50   3      0  0.00  0.00
40-50   4      0  0.00  0.00
40-50   5      0  0.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
40-50   8      0  0.00  0.00
40-50   9      0  0.00  0.00
40-50  10      0  0.00  0.00


 238                   : lake code
Osoyoos Lk (N)      processed by PR, 09Aug2000.
000705                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
100-70%cld/norn/hghwnd/AT15/ST19/
05jul00/09aug00/pr/eym/20069/0/0/0/10/486/0                                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1      7  1.00  0.00
  2-5   2      1  1.00  0.00
