"fish_unique_ID","lake_code.sas","trawl_number.sas","trawl_date.sas","fish_weight_g.sas","duration_mi.sas","lake_code.dat","trawl_number.dat","trawl_date.dat","fish_weight_g.dat","duration_mi.dat","match"
"1995-06-21_3_3_18_7_20_0.5_38","3","3","1995-06-21","0.5","15","3","3","1995-06-21","0.5","15","MATCH"
"1995-06-21_3_3_18_7_21_0.43_35","3","3","1995-06-21","0.43","15","3","3","1995-06-21","0.43","15","MATCH"
"1995-06-21_3_3_18_7_22_0.21_39","3","3","1995-06-21","0.21","15","3","3","1995-06-21","0.21","15","MATCH"
"1995-06-21_3_3_18_7_23_0.33_35","3","3","1995-06-21","0.33","15","3","3","1995-06-21","0.33","15","MATCH"
"1995-06-21_3_3_18_7_24_0.2_28","3","3","1995-06-21","0.2","15","3","3","1995-06-21","0.2","15","MATCH"
"1995-06-21_3_3_18_7_25_0.35_33","3","3","1995-06-21","0.35","15","3","3","1995-06-21","0.35","15","MATCH"
"1995-06-21_3_3_18_7_26_0.35_33","3","3","1995-06-21","0.35","15","3","3","1995-06-21","0.35","15","MATCH"
"1995-06-21_3_3_18_7_27_0.37_34","3","3","1995-06-21","0.37","15","3","3","1995-06-21","0.37","15","MATCH"
"1995-06-21_3_3_18_7_28_0.47_37","3","3","1995-06-21","0.47","15","3","3","1995-06-21","0.47","15","MATCH"
"1995-06-21_3_3_18_7_29_0.36_32","3","3","1995-06-21","0.36","15","3","3","1995-06-21","0.36","15","MATCH"
"1995-06-21_3_3_18_7_3_0.81_43","3","3","1995-06-21","0.81","15","3","3","1995-06-21","0.81","15","MATCH"
"1995-06-21_3_3_18_7_30_0.62_39","3","3","1995-06-21","0.62","15","3","3","1995-06-21","0.62","15","MATCH"
"1995-06-21_3_3_18_7_31_0.39_33","3","3","1995-06-21","0.39","15","3","3","1995-06-21","0.39","15","MATCH"
"1995-06-21_3_3_18_7_32_0.28_30","3","3","1995-06-21","0.28","15","3","3","1995-06-21","0.28","15","MATCH"
"1995-06-21_3_3_18_7_33_0.45_35","3","3","1995-06-21","0.45","15","3","3","1995-06-21","0.45","15","MATCH"
"1995-06-21_3_3_18_7_34_0.56_38","3","3","1995-06-21","0.56","15","3","3","1995-06-21","0.56","15","MATCH"
"1995-06-21_3_3_18_7_35_0.34_32","3","3","1995-06-21","0.34","15","3","3","1995-06-21","0.34","15","MATCH"
"1995-06-21_3_3_18_7_36_0.27_31","3","3","1995-06-21","0.27","15","3","3","1995-06-21","0.27","15","MATCH"
"1995-06-21_3_3_18_7_37_0.28_30","3","3","1995-06-21","0.28","15","3","3","1995-06-21","0.28","15","MATCH"
"1995-06-21_3_3_18_7_38_0.34_33","3","3","1995-06-21","0.34","15","3","3","1995-06-21","0.34","15","MATCH"
"1995-06-21_3_3_18_7_39_0.24_31","3","3","1995-06-21","0.24","15","3","3","1995-06-21","0.24","15","MATCH"
"1995-06-21_3_3_18_7_4_1.8_30","3","3","1995-06-21","1.8","15","3","3","1995-06-21","1.8","15","MATCH"
"1995-06-21_3_3_18_7_40_0.16_27","3","3","1995-06-21","0.16","15","3","3","1995-06-21","0.16","15","MATCH"
"1995-06-21_3_3_18_7_5_0.51_36","3","3","1995-06-21","0.51","15","3","3","1995-06-21","0.51","15","MATCH"
"1995-06-21_3_3_18_7_6_0.45_35","3","3","1995-06-21","0.45","15","3","3","1995-06-21","0.45","15","MATCH"
"1995-06-21_3_3_18_7_7_0.52_37","3","3","1995-06-21","0.52","15","3","3","1995-06-21","0.52","15","MATCH"
"1995-06-21_3_3_18_7_8_0.47_36","3","3","1995-06-21","0.47","15","3","3","1995-06-21","0.47","15","MATCH"
"1995-06-21_3_3_18_7_9_0.29_32","3","3","1995-06-21","0.29","15","3","3","1995-06-21","0.29","15","MATCH"
"1995-06-21_3_5_22_7_1_0.53_39","3","5","1995-06-21","0.53","NA","3","5","1995-06-21","0.53","NA","MATCH"
"1995-06-21_3_5_22_7_2_0.25_32","3","5","1995-06-21","0.25","NA","3","5","1995-06-21","0.25","NA","MATCH"
"1995-06-21_3_5_22_7_3_0.61_39","3","5","1995-06-21","0.61","NA","3","5","1995-06-21","0.61","NA","MATCH"
"1995-06-21_3_5_22_7_4_0.25_31","3","5","1995-06-21","0.25","NA","3","5","1995-06-21","0.25","NA","MATCH"
"1995-06-21_3_5_22_7_5_0.26_29","3","5","1995-06-21","0.26","NA","3","5","1995-06-21","0.26","NA","MATCH"
"1995-06-21_3_5_22_7_6_0.27_31","3","5","1995-06-21","0.27","NA","3","5","1995-06-21","0.27","NA","MATCH"
"1995-06-21_3_5_22_7_7_0.15_28","3","5","1995-06-21","0.15","NA","3","5","1995-06-21","0.15","NA","MATCH"
"1995-06-21_3_5_22_7_8_0.16_29","3","5","1995-06-21","0.16","NA","3","5","1995-06-21","0.16","NA","MATCH"
"1995-06-22_3_4_18_2_1_1.28_52","3","4","1995-06-22","1.28","15","3","4","1995-06-22","1.28","15","MATCH"
"1995-06-22_3_4_18_2_2_2.25_64","3","4","1995-06-22","2.25","15","3","4","1995-06-22","2.25","15","MATCH"
"1995-06-22_3_4_18_7_1_0.8_40","3","4","1995-06-22","0.8","15","3","4","1995-06-22","0.8","15","MATCH"
"1995-06-22_3_4_18_7_10_0.43_35","3","4","1995-06-22","0.43","15","3","4","1995-06-22","0.43","15","MATCH"
"1995-06-22_3_4_18_7_11_0.36_35","3","4","1995-06-22","0.36","15","3","4","1995-06-22","0.36","15","MATCH"
"1995-06-22_3_4_18_7_12_0.26_32","3","4","1995-06-22","0.26","15","3","4","1995-06-22","0.26","15","MATCH"
"1995-06-22_3_4_18_7_13_0.36_32","3","4","1995-06-22","0.36","15","3","4","1995-06-22","0.36","15","MATCH"
"1995-06-22_3_4_18_7_14_0.31_30","3","4","1995-06-22","0.31","15","3","4","1995-06-22","0.31","15","MATCH"
"1995-06-22_3_4_18_7_15_0.39_33","3","4","1995-06-22","0.39","15","3","4","1995-06-22","0.39","15","MATCH"
"1995-06-22_3_4_18_7_16_0.33_31","3","4","1995-06-22","0.33","15","3","4","1995-06-22","0.33","15","MATCH"
"1995-06-22_3_4_18_7_17_0.25_38","3","4","1995-06-22","0.25","15","3","4","1995-06-22","0.25","15","MATCH"
"1995-06-22_3_4_18_7_18_0.27_32","3","4","1995-06-22","0.27","15","3","4","1995-06-22","0.27","15","MATCH"
"1995-06-22_3_4_18_7_19_0.24_29","3","4","1995-06-22","0.24","15","3","4","1995-06-22","0.24","15","MATCH"
"1995-06-22_3_4_18_7_2_0.65_40","3","4","1995-06-22","0.65","15","3","4","1995-06-22","0.65","15","MATCH"
"1995-06-22_3_4_18_7_20_0.26_31","3","4","1995-06-22","0.26","15","3","4","1995-06-22","0.26","15","MATCH"
"1995-06-22_3_4_18_7_21_0.24_29","3","4","1995-06-22","0.24","15","3","4","1995-06-22","0.24","15","MATCH"
"1995-06-22_3_4_18_7_22_0.3_33","3","4","1995-06-22","0.3","15","3","4","1995-06-22","0.3","15","MATCH"
"1995-06-22_3_4_18_7_23_0.66_41","3","4","1995-06-22","0.66","15","3","4","1995-06-22","0.66","15","MATCH"
"1995-06-22_3_4_18_7_24_0.39_34","3","4","1995-06-22","0.39","15","3","4","1995-06-22","0.39","15","MATCH"
"1995-06-22_3_4_18_7_25_0.38_35","3","4","1995-06-22","0.38","15","3","4","1995-06-22","0.38","15","MATCH"
"1995-06-22_3_4_18_7_26_0.46_37","3","4","1995-06-22","0.46","15","3","4","1995-06-22","0.46","15","MATCH"
"1995-06-22_3_4_18_7_27_0.24_29","3","4","1995-06-22","0.24","15","3","4","1995-06-22","0.24","15","MATCH"
"1995-06-22_3_4_18_7_28_0.27_30","3","4","1995-06-22","0.27","15","3","4","1995-06-22","0.27","15","MATCH"
"1995-06-22_3_4_18_7_29_0.28_31","3","4","1995-06-22","0.28","15","3","4","1995-06-22","0.28","15","MATCH"
"1995-06-22_3_4_18_7_3_0.36_34","3","4","1995-06-22","0.36","15","3","4","1995-06-22","0.36","15","MATCH"
"1995-06-22_3_4_18_7_30_0.22_30","3","4","1995-06-22","0.22","15","3","4","1995-06-22","0.22","15","MATCH"
"1995-06-22_3_4_18_7_31_0.31_33","3","4","1995-06-22","0.31","15","3","4","1995-06-22","0.31","15","MATCH"
"1995-06-22_3_4_18_7_32_0.59_40","3","4","1995-06-22","0.59","15","3","4","1995-06-22","0.59","15","MATCH"
"1995-06-22_3_4_18_7_33_0.35_33","3","4","1995-06-22","0.35","15","3","4","1995-06-22","0.35","15","MATCH"
"1995-06-22_3_4_18_7_34_0.21_26","3","4","1995-06-22","0.21","15","3","4","1995-06-22","0.21","15","MATCH"
"1995-06-22_3_4_18_7_35_0.41_35","3","4","1995-06-22","0.41","15","3","4","1995-06-22","0.41","15","MATCH"
"1995-06-22_3_4_18_7_36_0.45_36","3","4","1995-06-22","0.45","15","3","4","1995-06-22","0.45","15","MATCH"
"1995-06-22_3_4_18_7_37_0.31_31","3","4","1995-06-22","0.31","15","3","4","1995-06-22","0.31","15","MATCH"
"1995-06-22_3_4_18_7_38_0.38_34","3","4","1995-06-22","0.38","15","3","4","1995-06-22","0.38","15","MATCH"
"1995-06-22_3_4_18_7_39_0.27_30","3","4","1995-06-22","0.27","15","3","4","1995-06-22","0.27","15","MATCH"
"1995-06-22_3_4_18_7_4_0.65_38","3","4","1995-06-22","0.65","15","3","4","1995-06-22","0.65","15","MATCH"
"1995-06-22_3_4_18_7_40_0.38_32","3","4","1995-06-22","0.38","15","3","4","1995-06-22","0.38","15","MATCH"
"1995-06-22_3_4_18_7_41_0.41_34","3","4","1995-06-22","0.41","15","3","4","1995-06-22","0.41","15","MATCH"
"1995-06-22_3_4_18_7_42_0.27_33","3","4","1995-06-22","0.27","15","3","4","1995-06-22","0.27","15","MATCH"
"1995-06-22_3_4_18_7_43_0.41_35","3","4","1995-06-22","0.41","15","3","4","1995-06-22","0.41","15","MATCH"
"1995-06-22_3_4_18_7_44_0.22_30","3","4","1995-06-22","0.22","15","3","4","1995-06-22","0.22","15","MATCH"
"1995-06-22_3_4_18_7_45_0.21_28","3","4","1995-06-22","0.21","15","3","4","1995-06-22","0.21","15","MATCH"
"1995-06-22_3_4_18_7_46_0.25_32","3","4","1995-06-22","0.25","15","3","4","1995-06-22","0.25","15","MATCH"
"1995-06-22_3_4_18_7_5_0.61_39","3","4","1995-06-22","0.61","15","3","4","1995-06-22","0.61","15","MATCH"
"1995-06-22_3_4_18_7_6_0.56_38","3","4","1995-06-22","0.56","15","3","4","1995-06-22","0.56","15","MATCH"
"1995-06-22_3_4_18_7_7_1.14_48","3","4","1995-06-22","1.14","15","3","4","1995-06-22","1.14","15","MATCH"
"1995-06-22_3_4_18_7_8_0.75_40","3","4","1995-06-22","0.75","15","3","4","1995-06-22","0.75","15","MATCH"
"1995-06-22_3_4_18_7_9_0.6_38","3","4","1995-06-22","0.6","15","3","4","1995-06-22","0.6","15","MATCH"
"1995-06-22_3_6_22_2_1_1.47_51","3","6","1995-06-22","1.47","NA","3","6","1995-06-22","1.47","NA","MATCH"
"1995-06-22_3_6_22_7_1_0.41_35","3","6","1995-06-22","0.41","NA","3","6","1995-06-22","0.41","NA","MATCH"
"1995-06-22_3_6_22_7_2_0.49_36","3","6","1995-06-22","0.49","NA","3","6","1995-06-22","0.49","NA","MATCH"
"1995-06-22_3_6_22_7_3_0.22_29","3","6","1995-06-22","0.22","NA","3","6","1995-06-22","0.22","NA","MATCH"
"1995-06-22_3_6_22_7_4_0.17_28","3","6","1995-06-22","0.17","NA","3","6","1995-06-22","0.17","NA","MATCH"
"1995-06-22_3_6_22_7_5_0.21_28","3","6","1995-06-22","0.21","NA","3","6","1995-06-22","0.21","NA","MATCH"
"1995-06-22_3_6_22_7_6_0.18_28","3","6","1995-06-22","0.18","NA","3","6","1995-06-22","0.18","NA","MATCH"
"1995-08-15_45_2_12_7_1_2.26_57","45","2","1995-08-15","2.26","15","45","2","1995-08-15","2.26","15","MATCH"
"1995-08-15_45_2_12_7_10_2.17_59","45","2","1995-08-15","2.17","15","45","2","1995-08-15","2.17","15","MATCH"
"1995-08-15_45_2_12_7_100_0.32_32","45","2","1995-08-15","0.32","15","45","2","1995-08-15","0.32","15","MATCH"
"1995-08-15_45_2_12_7_101_0.29_32","45","2","1995-08-15","0.29","15","45","2","1995-08-15","0.29","15","MATCH"
"1995-08-15_45_2_12_7_11_2.36_60","45","2","1995-08-15","2.36","15","45","2","1995-08-15","2.36","15","MATCH"
"1995-08-15_45_2_12_7_12_2.59_60","45","2","1995-08-15","2.59","15","45","2","1995-08-15","2.59","15","MATCH"
"1995-08-15_45_2_12_7_13_3.16_64","45","2","1995-08-15","3.16","15","45","2","1995-08-15","3.16","15","MATCH"
"1995-08-15_45_2_12_7_14_2.37_60","45","2","1995-08-15","2.37","15","45","2","1995-08-15","2.37","15","MATCH"
"1995-08-15_45_2_12_7_15_2.44_60","45","2","1995-08-15","2.44","15","45","2","1995-08-15","2.44","15","MATCH"
"1995-08-15_45_2_12_7_16_1.03_47","45","2","1995-08-15","1.03","15","45","2","1995-08-15","1.03","15","MATCH"
"1995-08-15_45_2_12_7_17_2.47_60","45","2","1995-08-15","2.47","15","45","2","1995-08-15","2.47","15","MATCH"
"1995-08-15_45_2_12_7_18_0.92_44","45","2","1995-08-15","0.92","15","45","2","1995-08-15","0.92","15","MATCH"
"1995-08-15_45_2_12_7_19_1.68_52","45","2","1995-08-15","1.68","15","45","2","1995-08-15","1.68","15","MATCH"
"1995-08-15_45_2_12_7_2_2.48_61","45","2","1995-08-15","2.48","15","45","2","1995-08-15","2.48","15","MATCH"
"1995-08-15_45_2_12_7_20_2.08_58","45","2","1995-08-15","2.08","15","45","2","1995-08-15","2.08","15","MATCH"
"1995-08-15_45_2_12_7_21_2.32_59","45","2","1995-08-15","2.32","15","45","2","1995-08-15","2.32","15","MATCH"
"1995-08-15_45_2_12_7_22_2.39_60","45","2","1995-08-15","2.39","15","45","2","1995-08-15","2.39","15","MATCH"
"1995-08-15_45_2_12_7_23_1.78_54","45","2","1995-08-15","1.78","15","45","2","1995-08-15","1.78","15","MATCH"
"1995-08-15_45_2_12_7_24_1.53_52","45","2","1995-08-15","1.53","15","45","2","1995-08-15","1.53","15","MATCH"
"1995-08-15_45_2_12_7_25_1.48_51","45","2","1995-08-15","1.48","15","45","2","1995-08-15","1.48","15","MATCH"
"1995-08-15_45_2_12_7_26_0.4_34","45","2","1995-08-15","0.4","15","45","2","1995-08-15","0.4","15","MATCH"
"1995-08-15_45_2_12_7_27_1.21_48","45","2","1995-08-15","1.21","15","45","2","1995-08-15","1.21","15","MATCH"
"1995-08-15_45_2_12_7_28_1.05_46","45","2","1995-08-15","1.05","15","45","2","1995-08-15","1.05","15","MATCH"
"1995-08-15_45_2_12_7_29_0.52_37","45","2","1995-08-15","0.52","15","45","2","1995-08-15","0.52","15","MATCH"
"1995-08-15_45_2_12_7_3_3.11_64","45","2","1995-08-15","3.11","15","45","2","1995-08-15","3.11","15","MATCH"
"1995-08-15_45_2_12_7_30_2.11_56","45","2","1995-08-15","2.11","15","45","2","1995-08-15","2.11","15","MATCH"
"1995-08-15_45_2_12_7_31_1.34_50","45","2","1995-08-15","1.34","15","45","2","1995-08-15","1.34","15","MATCH"
"1995-08-15_45_2_12_7_32_1.31_48","45","2","1995-08-15","1.31","15","45","2","1995-08-15","1.31","15","MATCH"
"1995-08-15_45_2_12_7_33_1.37_50","45","2","1995-08-15","1.37","15","45","2","1995-08-15","1.37","15","MATCH"
"1995-08-15_45_2_12_7_34_1.43_51","45","2","1995-08-15","1.43","15","45","2","1995-08-15","1.43","15","MATCH"
"1995-08-15_45_2_12_7_35_0.4_35","45","2","1995-08-15","0.4","15","45","2","1995-08-15","0.4","15","MATCH"
"1995-08-15_45_2_12_7_36_1.28_49","45","2","1995-08-15","1.28","15","45","2","1995-08-15","1.28","15","MATCH"
"1995-08-15_45_2_12_7_37_1.07_45","45","2","1995-08-15","1.07","15","45","2","1995-08-15","1.07","15","MATCH"
"1995-08-15_45_2_12_7_38_1.11_46","45","2","1995-08-15","1.11","15","45","2","1995-08-15","1.11","15","MATCH"
"1995-08-15_45_2_12_7_39_1.14_48","45","2","1995-08-15","1.14","15","45","2","1995-08-15","1.14","15","MATCH"
"1995-08-15_45_2_12_7_4_1.43_53","45","2","1995-08-15","1.43","15","45","2","1995-08-15","1.43","15","MATCH"
"1995-08-15_45_2_12_7_40_0.79_42","45","2","1995-08-15","0.79","15","45","2","1995-08-15","0.79","15","MATCH"
"1995-08-15_45_2_12_7_41_0.89_43","45","2","1995-08-15","0.89","15","45","2","1995-08-15","0.89","15","MATCH"
"1995-08-15_45_2_12_7_42_0.81_45","45","2","1995-08-15","0.81","15","45","2","1995-08-15","0.81","15","MATCH"
"1995-08-15_45_2_12_7_43_1.32_49","45","2","1995-08-15","1.32","15","45","2","1995-08-15","1.32","15","MATCH"
"1995-08-15_45_2_12_7_44_0.23_29","45","2","1995-08-15","0.23","15","45","2","1995-08-15","0.23","15","MATCH"
"1995-08-15_45_2_12_7_45_0.72_41","45","2","1995-08-15","0.72","15","45","2","1995-08-15","0.72","15","MATCH"
"1995-08-15_45_2_12_7_46_0.85_43","45","2","1995-08-15","0.85","15","45","2","1995-08-15","0.85","15","MATCH"
"1995-08-15_45_2_12_7_47_0.27_32","45","2","1995-08-15","0.27","15","45","2","1995-08-15","0.27","15","MATCH"
"1995-08-15_45_2_12_7_48_0.65_38","45","2","1995-08-15","0.65","15","45","2","1995-08-15","0.65","15","MATCH"
"1995-08-15_45_2_12_7_49_0.75_42","45","2","1995-08-15","0.75","15","45","2","1995-08-15","0.75","15","MATCH"
"1995-08-15_45_2_12_7_5_3.26_66","45","2","1995-08-15","3.26","15","45","2","1995-08-15","3.26","15","MATCH"
"1995-08-15_45_2_12_7_50_0.66_38","45","2","1995-08-15","0.66","15","45","2","1995-08-15","0.66","15","MATCH"
"1995-08-15_45_2_12_7_51_0.84_42","45","2","1995-08-15","0.84","15","45","2","1995-08-15","0.84","15","MATCH"
"1995-08-15_45_2_12_7_52_0.83_43","45","2","1995-08-15","0.83","15","45","2","1995-08-15","0.83","15","MATCH"
"1995-08-15_45_2_12_7_53_0.69_41","45","2","1995-08-15","0.69","15","45","2","1995-08-15","0.69","15","MATCH"
"1995-08-15_45_2_12_7_54_0.78_42","45","2","1995-08-15","0.78","15","45","2","1995-08-15","0.78","15","MATCH"
"1995-08-15_45_2_12_7_55_0.39_34","45","2","1995-08-15","0.39","15","45","2","1995-08-15","0.39","15","MATCH"
"1995-08-15_45_2_12_7_56_0.36_33","45","2","1995-08-15","0.36","15","45","2","1995-08-15","0.36","15","MATCH"
"1995-08-15_45_2_12_7_57_0.58_39","45","2","1995-08-15","0.58","15","45","2","1995-08-15","0.58","15","MATCH"
"1995-08-15_45_2_12_7_58_0.54_38","45","2","1995-08-15","0.54","15","45","2","1995-08-15","0.54","15","MATCH"
"1995-08-15_45_2_12_7_59_0.41_34","45","2","1995-08-15","0.41","15","45","2","1995-08-15","0.41","15","MATCH"
"1995-08-15_45_2_12_7_6_1.07_46","45","2","1995-08-15","1.07","15","45","2","1995-08-15","1.07","15","MATCH"
"1995-08-15_45_2_12_7_60_0.51_37","45","2","1995-08-15","0.51","15","45","2","1995-08-15","0.51","15","MATCH"
"1995-08-15_45_2_12_7_61_0.32_32","45","2","1995-08-15","0.32","15","45","2","1995-08-15","0.32","15","MATCH"
"1995-08-15_45_2_12_7_62_0.36_33","45","2","1995-08-15","0.36","15","45","2","1995-08-15","0.36","15","MATCH"
"1995-08-15_45_2_12_7_63_0.35_33","45","2","1995-08-15","0.35","15","45","2","1995-08-15","0.35","15","MATCH"
"1995-08-15_45_2_12_7_64_0.49_37","45","2","1995-08-15","0.49","15","45","2","1995-08-15","0.49","15","MATCH"
"1995-08-15_45_2_12_7_65_0.41_35","45","2","1995-08-15","0.41","15","45","2","1995-08-15","0.41","15","MATCH"
"1995-08-15_45_2_12_7_66_0.58_37","45","2","1995-08-15","0.58","15","45","2","1995-08-15","0.58","15","MATCH"
"1995-08-15_45_2_12_7_67_0.36_34","45","2","1995-08-15","0.36","15","45","2","1995-08-15","0.36","15","MATCH"
"1995-08-15_45_2_12_7_68_0.44_35","45","2","1995-08-15","0.44","15","45","2","1995-08-15","0.44","15","MATCH"
"1995-08-15_45_2_12_7_69_1.42_50","45","2","1995-08-15","1.42","15","45","2","1995-08-15","1.42","15","MATCH"
"1995-08-15_45_2_12_7_7_2.2_56","45","2","1995-08-15","2.2","15","45","2","1995-08-15","2.2","15","MATCH"
"1995-08-15_45_2_12_7_70_1.44_50","45","2","1995-08-15","1.44","15","45","2","1995-08-15","1.44","15","MATCH"
"1995-08-15_45_2_12_7_71_0.84_42","45","2","1995-08-15","0.84","15","45","2","1995-08-15","0.84","15","MATCH"
"1995-08-15_45_2_12_7_72_0.34_33","45","2","1995-08-15","0.34","15","45","2","1995-08-15","0.34","15","MATCH"
"1995-08-15_45_2_12_7_73_0.53_37","45","2","1995-08-15","0.53","15","45","2","1995-08-15","0.53","15","MATCH"
"1995-08-15_45_2_12_7_74_0.6_38","45","2","1995-08-15","0.6","15","45","2","1995-08-15","0.6","15","MATCH"
"1995-08-15_45_2_12_7_75_1.11_47","45","2","1995-08-15","1.11","15","45","2","1995-08-15","1.11","15","MATCH"
"1995-08-15_45_2_12_7_76_0.51_37","45","2","1995-08-15","0.51","15","45","2","1995-08-15","0.51","15","MATCH"
"1995-08-15_45_2_12_7_77_0.96_44","45","2","1995-08-15","0.96","15","45","2","1995-08-15","0.96","15","MATCH"
"1995-08-15_45_2_12_7_78_0.39_32","45","2","1995-08-15","0.39","15","45","2","1995-08-15","0.39","15","MATCH"
"1995-08-15_45_2_12_7_79_0.35_33","45","2","1995-08-15","0.35","15","45","2","1995-08-15","0.35","15","MATCH"
"1995-08-15_45_2_12_7_8_1.9_57","45","2","1995-08-15","1.9","15","45","2","1995-08-15","1.9","15","MATCH"
"1995-08-15_45_2_12_7_80_0.51_38","45","2","1995-08-15","0.51","15","45","2","1995-08-15","0.51","15","MATCH"
"1995-08-15_45_2_12_7_81_1.14_48","45","2","1995-08-15","1.14","15","45","2","1995-08-15","1.14","15","MATCH"
"1995-08-15_45_2_12_7_82_0.69_42","45","2","1995-08-15","0.69","15","45","2","1995-08-15","0.69","15","MATCH"
"1995-08-15_45_2_12_7_83_0.83_43","45","2","1995-08-15","0.83","15","45","2","1995-08-15","0.83","15","MATCH"
"1995-08-15_45_2_12_7_84_0.69_40","45","2","1995-08-15","0.69","15","45","2","1995-08-15","0.69","15","MATCH"
"1995-08-15_45_2_12_7_85_0.61_39","45","2","1995-08-15","0.61","15","45","2","1995-08-15","0.61","15","MATCH"
"1995-08-15_45_2_12_7_86_0.41_36","45","2","1995-08-15","0.41","15","45","2","1995-08-15","0.41","15","MATCH"
"1995-08-15_45_2_12_7_87_0.43_35","45","2","1995-08-15","0.43","15","45","2","1995-08-15","0.43","15","MATCH"
"1995-08-15_45_2_12_7_88_0.64_38","45","2","1995-08-15","0.64","15","45","2","1995-08-15","0.64","15","MATCH"
"1995-08-15_45_2_12_7_89_0.38_35","45","2","1995-08-15","0.38","15","45","2","1995-08-15","0.38","15","MATCH"
"1995-08-15_45_2_12_7_9_2.2_57","45","2","1995-08-15","2.2","15","45","2","1995-08-15","2.2","15","MATCH"
"1995-08-15_45_2_12_7_90_0.32_31","45","2","1995-08-15","0.32","15","45","2","1995-08-15","0.32","15","MATCH"
"1995-08-15_45_2_12_7_91_0.54_37","45","2","1995-08-15","0.54","15","45","2","1995-08-15","0.54","15","MATCH"
"1995-08-15_45_2_12_7_92_0.4_34","45","2","1995-08-15","0.4","15","45","2","1995-08-15","0.4","15","MATCH"
"1995-08-15_45_2_12_7_93_0.81_42","45","2","1995-08-15","0.81","15","45","2","1995-08-15","0.81","15","MATCH"
"1995-08-15_45_2_12_7_94_0.56_38","45","2","1995-08-15","0.56","15","45","2","1995-08-15","0.56","15","MATCH"
"1995-08-15_45_2_12_7_95_0.32_33","45","2","1995-08-15","0.32","15","45","2","1995-08-15","0.32","15","MATCH"
"1995-08-15_45_2_12_7_96_0.34_33","45","2","1995-08-15","0.34","15","45","2","1995-08-15","0.34","15","MATCH"
"1995-08-15_45_2_12_7_97_0.3_32","45","2","1995-08-15","0.3","15","45","2","1995-08-15","0.3","15","MATCH"
"1995-08-15_45_2_12_7_98_0.3_31","45","2","1995-08-15","0.3","15","45","2","1995-08-15","0.3","15","MATCH"
"1995-08-15_45_2_12_7_99_0.28_32","45","2","1995-08-15","0.28","15","45","2","1995-08-15","0.28","15","MATCH"
"1995-08-15_45_3_18_7_1_2.98_64","45","3","1995-08-15","2.98","15","45","3","1995-08-15","2.98","15","MATCH"
"1995-08-15_45_3_18_7_10_2.78_62","45","3","1995-08-15","2.78","15","45","3","1995-08-15","2.78","15","MATCH"
"1995-08-15_45_3_18_7_11_2.91_63","45","3","1995-08-15","2.91","15","45","3","1995-08-15","2.91","15","MATCH"
"1995-08-15_45_3_18_7_12_1.18_47","45","3","1995-08-15","1.18","15","45","3","1995-08-15","1.18","15","MATCH"
"1995-08-15_45_3_18_7_13_1.55_51","45","3","1995-08-15","1.55","15","45","3","1995-08-15","1.55","15","MATCH"
"1995-08-15_45_3_18_7_14_1.35_49","45","3","1995-08-15","1.35","15","45","3","1995-08-15","1.35","15","MATCH"
"1995-08-15_45_3_18_7_15_1.83_55","45","3","1995-08-15","1.83","15","45","3","1995-08-15","1.83","15","MATCH"
"1995-08-15_45_3_18_7_16_1.24_49","45","3","1995-08-15","1.24","15","45","3","1995-08-15","1.24","15","MATCH"
"1995-08-15_45_3_18_7_17_1.77_54","45","3","1995-08-15","1.77","15","45","3","1995-08-15","1.77","15","MATCH"
