"fish_unique_ID","lake_code.sas","trawl_number.sas","trawl_date.sas","fish_weight_g.sas","duration_mi.sas","lake_code.dat","trawl_number.dat","trawl_date.dat","fish_weight_g.dat","duration_mi.dat","match"
"1988-05-19_107_1_0_2_12_0.74_40","107","1","1988-05-19","0.74","15","107","1","1988-05-19","0.74","15","MATCH"
"1988-05-19_107_1_0_2_120_0.77_42","107","1","1988-05-19","0.77","15","107","1","1988-05-19","0.77","15","MATCH"
"1988-05-19_107_1_0_2_121_0.78_42","107","1","1988-05-19","0.78","15","107","1","1988-05-19","0.78","15","MATCH"
"1988-05-19_107_1_0_2_122_0.7_40","107","1","1988-05-19","0.7","15","107","1","1988-05-19","0.7","15","MATCH"
"1988-05-19_107_1_0_2_123_0.38_33","107","1","1988-05-19","0.38","15","107","1","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_1_0_2_124_0.55_38","107","1","1988-05-19","0.55","15","107","1","1988-05-19","0.55","15","MATCH"
"1988-05-19_107_1_0_2_125_0.23_29","107","1","1988-05-19","0.23","15","107","1","1988-05-19","0.23","15","MATCH"
"1988-05-19_107_1_0_2_126_0.33_33","107","1","1988-05-19","0.33","15","107","1","1988-05-19","0.33","15","MATCH"
"1988-05-19_107_1_0_2_127_0.47_35","107","1","1988-05-19","0.47","15","107","1","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_1_0_2_128_0.64_40","107","1","1988-05-19","0.64","15","107","1","1988-05-19","0.64","15","MATCH"
"1988-05-19_107_1_0_2_129_0.38_34","107","1","1988-05-19","0.38","15","107","1","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_1_0_2_13_0.63_39","107","1","1988-05-19","0.63","15","107","1","1988-05-19","0.63","15","MATCH"
"1988-05-19_107_1_0_2_130_0.42_34","107","1","1988-05-19","0.42","15","107","1","1988-05-19","0.42","15","MATCH"
"1988-05-19_107_1_0_2_131_0.36_33","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_132_0.34_33","107","1","1988-05-19","0.34","15","107","1","1988-05-19","0.34","15","MATCH"
"1988-05-19_107_1_0_2_133_0.31_32","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_134_0.3_31","107","1","1988-05-19","0.3","15","107","1","1988-05-19","0.3","15","MATCH"
"1988-05-19_107_1_0_2_135_0.21_28","107","1","1988-05-19","0.21","15","107","1","1988-05-19","0.21","15","MATCH"
"1988-05-19_107_1_0_2_136_0.54_38","107","1","1988-05-19","0.54","15","107","1","1988-05-19","0.54","15","MATCH"
"1988-05-19_107_1_0_2_137_0.61_40","107","1","1988-05-19","0.61","15","107","1","1988-05-19","0.61","15","MATCH"
"1988-05-19_107_1_0_2_138_0.78_41","107","1","1988-05-19","0.78","15","107","1","1988-05-19","0.78","15","MATCH"
"1988-05-19_107_1_0_2_139_0.61_39","107","1","1988-05-19","0.61","15","107","1","1988-05-19","0.61","15","MATCH"
"1988-05-19_107_1_0_2_14_0.45_35","107","1","1988-05-19","0.45","15","107","1","1988-05-19","0.45","15","MATCH"
"1988-05-19_107_1_0_2_140_0.4_34","107","1","1988-05-19","0.4","15","107","1","1988-05-19","0.4","15","MATCH"
"1988-05-19_107_1_0_2_141_0.36_34","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_142_0.54_37","107","1","1988-05-19","0.54","15","107","1","1988-05-19","0.54","15","MATCH"
"1988-05-19_107_1_0_2_143_0.37_33","107","1","1988-05-19","0.37","15","107","1","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_1_0_2_144_0.67_40","107","1","1988-05-19","0.67","15","107","1","1988-05-19","0.67","15","MATCH"
"1988-05-19_107_1_0_2_145_0.44_36","107","1","1988-05-19","0.44","15","107","1","1988-05-19","0.44","15","MATCH"
"1988-05-19_107_1_0_2_146_0.31_32","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_147_0.3_31","107","1","1988-05-19","0.3","15","107","1","1988-05-19","0.3","15","MATCH"
"1988-05-19_107_1_0_2_148_0.33_33","107","1","1988-05-19","0.33","15","107","1","1988-05-19","0.33","15","MATCH"
"1988-05-19_107_1_0_2_149_0.34_33","107","1","1988-05-19","0.34","15","107","1","1988-05-19","0.34","15","MATCH"
"1988-05-19_107_1_0_2_15_0.34_33","107","1","1988-05-19","0.34","15","107","1","1988-05-19","0.34","15","MATCH"
"1988-05-19_107_1_0_2_150_0.28_31","107","1","1988-05-19","0.28","15","107","1","1988-05-19","0.28","15","MATCH"
"1988-05-19_107_1_0_2_151_0.23_30","107","1","1988-05-19","0.23","15","107","1","1988-05-19","0.23","15","MATCH"
"1988-05-19_107_1_0_2_152_0.27_30","107","1","1988-05-19","0.27","15","107","1","1988-05-19","0.27","15","MATCH"
"1988-05-19_107_1_0_2_153_0.87_42","107","1","1988-05-19","0.87","15","107","1","1988-05-19","0.87","15","MATCH"
"1988-05-19_107_1_0_2_154_0.71_41","107","1","1988-05-19","0.71","15","107","1","1988-05-19","0.71","15","MATCH"
"1988-05-19_107_1_0_2_155_0.24_28","107","1","1988-05-19","0.24","15","107","1","1988-05-19","0.24","15","MATCH"
"1988-05-19_107_1_0_2_156_0.84_42","107","1","1988-05-19","0.84","15","107","1","1988-05-19","0.84","15","MATCH"
"1988-05-19_107_1_0_2_157_0.54_38","107","1","1988-05-19","0.54","15","107","1","1988-05-19","0.54","15","MATCH"
"1988-05-19_107_1_0_2_158_0.45_35","107","1","1988-05-19","0.45","15","107","1","1988-05-19","0.45","15","MATCH"
"1988-05-19_107_1_0_2_159_0.41_34","107","1","1988-05-19","0.41","15","107","1","1988-05-19","0.41","15","MATCH"
"1988-05-19_107_1_0_2_16_0.8_44","107","1","1988-05-19","0.8","15","107","1","1988-05-19","0.8","15","MATCH"
"1988-05-19_107_1_0_2_160_0.36_34","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_161_0.43_35","107","1","1988-05-19","0.43","15","107","1","1988-05-19","0.43","15","MATCH"
"1988-05-19_107_1_0_2_162_0.41_34","107","1","1988-05-19","0.41","15","107","1","1988-05-19","0.41","15","MATCH"
"1988-05-19_107_1_0_2_163_0.32_32","107","1","1988-05-19","0.32","15","107","1","1988-05-19","0.32","15","MATCH"
"1988-05-19_107_1_0_2_164_0.49_37","107","1","1988-05-19","0.49","15","107","1","1988-05-19","0.49","15","MATCH"
"1988-05-19_107_1_0_2_165_0.51_38","107","1","1988-05-19","0.51","15","107","1","1988-05-19","0.51","15","MATCH"
"1988-05-19_107_1_0_2_166_0.31_31","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_167_0.47_32","107","1","1988-05-19","0.47","15","107","1","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_1_0_2_168_0.38_34","107","1","1988-05-19","0.38","15","107","1","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_1_0_2_169_0.4_34","107","1","1988-05-19","0.4","15","107","1","1988-05-19","0.4","15","MATCH"
"1988-05-19_107_1_0_2_17_0.47_35","107","1","1988-05-19","0.47","15","107","1","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_1_0_2_170_0.25_30","107","1","1988-05-19","0.25","15","107","1","1988-05-19","0.25","15","MATCH"
"1988-05-19_107_1_0_2_171_0.42_36","107","1","1988-05-19","0.42","15","107","1","1988-05-19","0.42","15","MATCH"
"1988-05-19_107_1_0_2_172_0.79_42","107","1","1988-05-19","0.79","15","107","1","1988-05-19","0.79","15","MATCH"
"1988-05-19_107_1_0_2_173_0.6_38","107","1","1988-05-19","0.6","15","107","1","1988-05-19","0.6","15","MATCH"
"1988-05-19_107_1_0_2_174_0.42_36","107","1","1988-05-19","0.42","15","107","1","1988-05-19","0.42","15","MATCH"
"1988-05-19_107_1_0_2_175_0.47_37","107","1","1988-05-19","0.47","15","107","1","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_1_0_2_176_0.38_34","107","1","1988-05-19","0.38","15","107","1","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_1_0_2_177_0.36_33","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_178_0.31_32","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_179_0.26_29","107","1","1988-05-19","0.26","15","107","1","1988-05-19","0.26","15","MATCH"
"1988-05-19_107_1_0_2_18_0.9_45","107","1","1988-05-19","0.9","15","107","1","1988-05-19","0.9","15","MATCH"
"1988-05-19_107_1_0_2_180_0.21_29","107","1","1988-05-19","0.21","15","107","1","1988-05-19","0.21","15","MATCH"
"1988-05-19_107_1_0_2_19_0.65_39","107","1","1988-05-19","0.65","15","107","1","1988-05-19","0.65","15","MATCH"
"1988-05-19_107_1_0_2_2_1.95_55","107","1","1988-05-19","1.95","15","107","1","1988-05-19","1.95","15","MATCH"
"1988-05-19_107_1_0_2_20_0.49_37","107","1","1988-05-19","0.49","15","107","1","1988-05-19","0.49","15","MATCH"
"1988-05-19_107_1_0_2_21_0.34_31","107","1","1988-05-19","0.34","15","107","1","1988-05-19","0.34","15","MATCH"
"1988-05-19_107_1_0_2_22_0.36_32","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_23_0.87_45","107","1","1988-05-19","0.87","15","107","1","1988-05-19","0.87","15","MATCH"
"1988-05-19_107_1_0_2_24_0.35_32","107","1","1988-05-19","0.35","15","107","1","1988-05-19","0.35","15","MATCH"
"1988-05-19_107_1_0_2_25_0.97_44","107","1","1988-05-19","0.97","15","107","1","1988-05-19","0.97","15","MATCH"
"1988-05-19_107_1_0_2_26_0.58_38","107","1","1988-05-19","0.58","15","107","1","1988-05-19","0.58","15","MATCH"
"1988-05-19_107_1_0_2_27_0.49_36","107","1","1988-05-19","0.49","15","107","1","1988-05-19","0.49","15","MATCH"
"1988-05-19_107_1_0_2_28_1.04_46","107","1","1988-05-19","1.04","15","107","1","1988-05-19","1.04","15","MATCH"
"1988-05-19_107_1_0_2_29_0.36_32","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_3_1.65_54","107","1","1988-05-19","1.65","15","107","1","1988-05-19","1.65","15","MATCH"
"1988-05-19_107_1_0_2_30_0.38_34","107","1","1988-05-19","0.38","15","107","1","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_1_0_2_31_0.43_34","107","1","1988-05-19","0.43","15","107","1","1988-05-19","0.43","15","MATCH"
"1988-05-19_107_1_0_2_32_0.31_30","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_33_0.3_30","107","1","1988-05-19","0.3","15","107","1","1988-05-19","0.3","15","MATCH"
"1988-05-19_107_1_0_2_34_0.42_34","107","1","1988-05-19","0.42","15","107","1","1988-05-19","0.42","15","MATCH"
"1988-05-19_107_1_0_2_35_0.56_37","107","1","1988-05-19","0.56","15","107","1","1988-05-19","0.56","15","MATCH"
"1988-05-19_107_1_0_2_36_0.31_31","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_37_0.31_32","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_38_0.63_40","107","1","1988-05-19","0.63","15","107","1","1988-05-19","0.63","15","MATCH"
"1988-05-19_107_1_0_2_39_0.24_30","107","1","1988-05-19","0.24","15","107","1","1988-05-19","0.24","15","MATCH"
"1988-05-19_107_1_0_2_4_0.47_36","107","1","1988-05-19","0.47","15","107","1","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_1_0_2_40_0.19_28","107","1","1988-05-19","0.19","15","107","1","1988-05-19","0.19","15","MATCH"
"1988-05-19_107_1_0_2_41_0.46_35","107","1","1988-05-19","0.46","15","107","1","1988-05-19","0.46","15","MATCH"
"1988-05-19_107_1_0_2_42_0.63_39","107","1","1988-05-19","0.63","15","107","1","1988-05-19","0.63","15","MATCH"
"1988-05-19_107_1_0_2_43_0.57_38","107","1","1988-05-19","0.57","15","107","1","1988-05-19","0.57","15","MATCH"
"1988-05-19_107_1_0_2_44_0.51_38","107","1","1988-05-19","0.51","15","107","1","1988-05-19","0.51","15","MATCH"
"1988-05-19_107_1_0_2_45_0.68_41","107","1","1988-05-19","0.68","15","107","1","1988-05-19","0.68","15","MATCH"
"1988-05-19_107_1_0_2_46_0.47_35","107","1","1988-05-19","0.47","15","107","1","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_1_0_2_47_0.44_37","107","1","1988-05-19","0.44","15","107","1","1988-05-19","0.44","15","MATCH"
"1988-05-19_107_1_0_2_48_0.31_31","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_49_0.69_40","107","1","1988-05-19","0.69","15","107","1","1988-05-19","0.69","15","MATCH"
"1988-05-19_107_1_0_2_5_0.96_47","107","1","1988-05-19","0.96","15","107","1","1988-05-19","0.96","15","MATCH"
"1988-05-19_107_1_0_2_50_0.39_35","107","1","1988-05-19","0.39","15","107","1","1988-05-19","0.39","15","MATCH"
"1988-05-19_107_1_0_2_51_0.41_35","107","1","1988-05-19","0.41","15","107","1","1988-05-19","0.41","15","MATCH"
"1988-05-19_107_1_0_2_52_0.51_37","107","1","1988-05-19","0.51","15","107","1","1988-05-19","0.51","15","MATCH"
"1988-05-19_107_1_0_2_53_0.28_31","107","1","1988-05-19","0.28","15","107","1","1988-05-19","0.28","15","MATCH"
"1988-05-19_107_1_0_2_54_0.34_32","107","1","1988-05-19","0.34","15","107","1","1988-05-19","0.34","15","MATCH"
"1988-05-19_107_1_0_2_55_0.31_32","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_56_0.36_33","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_57_0.39_35","107","1","1988-05-19","0.39","15","107","1","1988-05-19","0.39","15","MATCH"
"1988-05-19_107_1_0_2_58_0.39_35","107","1","1988-05-19","0.39","15","107","1","1988-05-19","0.39","15","MATCH"
"1988-05-19_107_1_0_2_59_0.33_33","107","1","1988-05-19","0.33","15","107","1","1988-05-19","0.33","15","MATCH"
"1988-05-19_107_1_0_2_6_2.15_55","107","1","1988-05-19","2.15","15","107","1","1988-05-19","2.15","15","MATCH"
"1988-05-19_107_1_0_2_60_0.32_32","107","1","1988-05-19","0.32","15","107","1","1988-05-19","0.32","15","MATCH"
"1988-05-19_107_1_0_2_61_0.33_32","107","1","1988-05-19","0.33","15","107","1","1988-05-19","0.33","15","MATCH"
"1988-05-19_107_1_0_2_62_0.46_36","107","1","1988-05-19","0.46","15","107","1","1988-05-19","0.46","15","MATCH"
"1988-05-19_107_1_0_2_63_0.59_40","107","1","1988-05-19","0.59","15","107","1","1988-05-19","0.59","15","MATCH"
"1988-05-19_107_1_0_2_64_0.39_33","107","1","1988-05-19","0.39","15","107","1","1988-05-19","0.39","15","MATCH"
"1988-05-19_107_1_0_2_65_0.38_35","107","1","1988-05-19","0.38","15","107","1","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_1_0_2_66_0.36_33","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_67_0.28_30","107","1","1988-05-19","0.28","15","107","1","1988-05-19","0.28","15","MATCH"
"1988-05-19_107_1_0_2_68_0.19_28","107","1","1988-05-19","0.19","15","107","1","1988-05-19","0.19","15","MATCH"
"1988-05-19_107_1_0_2_69_0.42_34","107","1","1988-05-19","0.42","15","107","1","1988-05-19","0.42","15","MATCH"
"1988-05-19_107_1_0_2_7_0.82_42","107","1","1988-05-19","0.82","15","107","1","1988-05-19","0.82","15","MATCH"
"1988-05-19_107_1_0_2_70_0.22_30","107","1","1988-05-19","0.22","15","107","1","1988-05-19","0.22","15","MATCH"
"1988-05-19_107_1_0_2_71_0.43_35","107","1","1988-05-19","0.43","15","107","1","1988-05-19","0.43","15","MATCH"
"1988-05-19_107_1_0_2_72_0.37_34","107","1","1988-05-19","0.37","15","107","1","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_1_0_2_73_0.43_36","107","1","1988-05-19","0.43","15","107","1","1988-05-19","0.43","15","MATCH"
"1988-05-19_107_1_0_2_74_0.31_33","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_75_0.24_29","107","1","1988-05-19","0.24","15","107","1","1988-05-19","0.24","15","MATCH"
"1988-05-19_107_1_0_2_76_1.05_47","107","1","1988-05-19","1.05","15","107","1","1988-05-19","1.05","15","MATCH"
"1988-05-19_107_1_0_2_77_0.49_36","107","1","1988-05-19","0.49","15","107","1","1988-05-19","0.49","15","MATCH"
"1988-05-19_107_1_0_2_78_0.36_33","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_1_0_2_79_0.77_41","107","1","1988-05-19","0.77","15","107","1","1988-05-19","0.77","15","MATCH"
"1988-05-19_107_1_0_2_8_0.98_45","107","1","1988-05-19","0.98","15","107","1","1988-05-19","0.98","15","MATCH"
"1988-05-19_107_1_0_2_80_0.58_38","107","1","1988-05-19","0.58","15","107","1","1988-05-19","0.58","15","MATCH"
"1988-05-19_107_1_0_2_81_0.57_38","107","1","1988-05-19","0.57","15","107","1","1988-05-19","0.57","15","MATCH"
"1988-05-19_107_1_0_2_82_0.97_44","107","1","1988-05-19","0.97","15","107","1","1988-05-19","0.97","15","MATCH"
"1988-05-19_107_1_0_2_83_0.63_39","107","1","1988-05-19","0.63","15","107","1","1988-05-19","0.63","15","MATCH"
"1988-05-19_107_1_0_2_84_1.04_43","107","1","1988-05-19","1.04","15","107","1","1988-05-19","1.04","15","MATCH"
"1988-05-19_107_1_0_2_85_0.57_39","107","1","1988-05-19","0.57","15","107","1","1988-05-19","0.57","15","MATCH"
"1988-05-19_107_1_0_2_86_0.53_37","107","1","1988-05-19","0.53","15","107","1","1988-05-19","0.53","15","MATCH"
"1988-05-19_107_1_0_2_87_0.52_37","107","1","1988-05-19","0.52","15","107","1","1988-05-19","0.52","15","MATCH"
"1988-05-19_107_1_0_2_88_0.31_31","107","1","1988-05-19","0.31","15","107","1","1988-05-19","0.31","15","MATCH"
"1988-05-19_107_1_0_2_89_0.53_37","107","1","1988-05-19","0.53","15","107","1","1988-05-19","0.53","15","MATCH"
"1988-05-19_107_1_0_2_9_1.39_49","107","1","1988-05-19","1.39","15","107","1","1988-05-19","1.39","15","MATCH"
"1988-05-19_107_1_0_2_90_0.49_36","107","1","1988-05-19","0.49","15","107","1","1988-05-19","0.49","15","MATCH"
"1988-05-19_107_1_0_2_91_0.37_32","107","1","1988-05-19","0.37","15","107","1","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_1_0_2_92_0.32_31","107","1","1988-05-19","0.32","15","107","1","1988-05-19","0.32","15","MATCH"
"1988-05-19_107_1_0_2_93_0.49_36","107","1","1988-05-19","0.49","15","107","1","1988-05-19","0.49","15","MATCH"
"1988-05-19_107_1_0_2_94_1.29_49","107","1","1988-05-19","1.29","15","107","1","1988-05-19","1.29","15","MATCH"
"1988-05-19_107_1_0_2_95_0.78_43","107","1","1988-05-19","0.78","15","107","1","1988-05-19","0.78","15","MATCH"
"1988-05-19_107_1_0_2_96_0.65_41","107","1","1988-05-19","0.65","15","107","1","1988-05-19","0.65","15","MATCH"
"1988-05-19_107_1_0_2_97_0.76_42","107","1","1988-05-19","0.76","15","107","1","1988-05-19","0.76","15","MATCH"
"1988-05-19_107_1_0_2_98_0.64_38","107","1","1988-05-19","0.64","15","107","1","1988-05-19","0.64","15","MATCH"
"1988-05-19_107_1_0_2_99_0.36_32","107","1","1988-05-19","0.36","15","107","1","1988-05-19","0.36","15","MATCH"
"1988-05-19_107_2_9_1_1_0.35_32","107","2","1988-05-19","0.35","15","107","2","1988-05-19","0.35","15","MATCH"
"1988-05-19_107_2_9_1_10_0.3_31","107","2","1988-05-19","0.3","15","107","2","1988-05-19","0.3","15","MATCH"
"1988-05-19_107_2_9_1_11_0.47_34","107","2","1988-05-19","0.47","15","107","2","1988-05-19","0.47","15","MATCH"
"1988-05-19_107_2_9_1_12_0.33_32","107","2","1988-05-19","0.33","15","107","2","1988-05-19","0.33","15","MATCH"
"1988-05-19_107_2_9_1_13_0.35_32","107","2","1988-05-19","0.35","15","107","2","1988-05-19","0.35","15","MATCH"
"1988-05-19_107_2_9_1_14_0.37_33","107","2","1988-05-19","0.37","15","107","2","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_2_9_1_15_0.41_34","107","2","1988-05-19","0.41","15","107","2","1988-05-19","0.41","15","MATCH"
"1988-05-19_107_2_9_1_16_0.21_29","107","2","1988-05-19","0.21","15","107","2","1988-05-19","0.21","15","MATCH"
"1988-05-19_107_2_9_1_2_0.37_32","107","2","1988-05-19","0.37","15","107","2","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_2_9_1_3_0.48_34","107","2","1988-05-19","0.48","15","107","2","1988-05-19","0.48","15","MATCH"
"1988-05-19_107_2_9_1_4_0.27_30","107","2","1988-05-19","0.27","15","107","2","1988-05-19","0.27","15","MATCH"
"1988-05-19_107_2_9_1_5_0.29_30","107","2","1988-05-19","0.29","15","107","2","1988-05-19","0.29","15","MATCH"
"1988-05-19_107_2_9_1_6_0.4_33","107","2","1988-05-19","0.4","15","107","2","1988-05-19","0.4","15","MATCH"
"1988-05-19_107_2_9_1_7_0.33_32","107","2","1988-05-19","0.33","15","107","2","1988-05-19","0.33","15","MATCH"
"1988-05-19_107_2_9_1_8_0.22_28","107","2","1988-05-19","0.22","15","107","2","1988-05-19","0.22","15","MATCH"
"1988-05-19_107_2_9_1_9_0.2_27","107","2","1988-05-19","0.2","15","107","2","1988-05-19","0.2","15","MATCH"
"1988-05-19_107_2_9_2_1_0.52_36","107","2","1988-05-19","0.52","15","107","2","1988-05-19","0.52","15","MATCH"
"1988-05-19_107_2_9_2_2_0.37_34","107","2","1988-05-19","0.37","15","107","2","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_2_9_2_3_0.42_34","107","2","1988-05-19","0.42","15","107","2","1988-05-19","0.42","15","MATCH"
"1988-05-19_107_2_9_2_4_0.38_34","107","2","1988-05-19","0.38","15","107","2","1988-05-19","0.38","15","MATCH"
"1988-05-19_107_3_18_1_1_0.27_31","107","3","1988-05-19","0.27","15","107","3","1988-05-19","0.27","15","MATCH"
"1988-05-19_107_3_18_2_1_1.75_50","107","3","1988-05-19","1.75","15","107","3","1988-05-19","1.75","15","MATCH"
"1988-05-19_107_3_18_2_10_0.37_32","107","3","1988-05-19","0.37","15","107","3","1988-05-19","0.37","15","MATCH"
"1988-05-19_107_3_18_2_2_0.98_47","107","3","1988-05-19","0.98","15","107","3","1988-05-19","0.98","15","MATCH"
"1988-05-19_107_3_18_2_3_1.91_56","107","3","1988-05-19","1.91","15","107","3","1988-05-19","1.91","15","MATCH"
"1988-05-19_107_3_18_2_4_2.11_57","107","3","1988-05-19","2.11","15","107","3","1988-05-19","2.11","15","MATCH"
"1988-05-19_107_3_18_2_5_1.47_52","107","3","1988-05-19","1.47","15","107","3","1988-05-19","1.47","15","MATCH"
"1988-05-19_107_3_18_2_6_1_45","107","3","1988-05-19","1","15","107","3","1988-05-19","1","15","MATCH"
"1988-05-19_107_3_18_2_7_1.25_49","107","3","1988-05-19","1.25","15","107","3","1988-05-19","1.25","15","MATCH"
"1988-05-19_107_3_18_2_8_0.45_35","107","3","1988-05-19","0.45","15","107","3","1988-05-19","0.45","15","MATCH"
"1988-05-19_107_3_18_2_9_0.61_39","107","3","1988-05-19","0.61","15","107","3","1988-05-19","0.61","15","MATCH"
"1988-05-19_107_4_0_2_1_1.71_56","107","4","1988-05-19","1.71","15","107","4","1988-05-19","1.71","15","MATCH"
"1988-05-19_107_4_0_2_2_0.46_36","107","4","1988-05-19","0.46","15","107","4","1988-05-19","0.46","15","MATCH"
"1988-05-20_107_5_0_2_1_4.23_69","107","5","1988-05-20","4.23","15","107","5","1988-05-20","4.23","15","MATCH"
"1988-05-20_107_6_7_1_1_0.28_31","107","6","1988-05-20","0.28","15","107","6","1988-05-20","0.28","15","MATCH"
