"fish_unique_ID","lake_code.sas","trawl_number.sas","trawl_date.sas","fish_weight_g.sas","duration_mi.sas","lake_code.dat","trawl_number.dat","trawl_date.dat","fish_weight_g.dat","duration_mi.dat","match"
"1984-05-01_40_1_2_2_1_2.58_63",NA,NA,NA,NA,NA,"40","1","1984-05-01","2.58","15","NOT MATCH"
"1984-05-01_40_1_2_2_2_0.23_29",NA,NA,NA,NA,NA,"40","1","1984-05-01","0.23","15","NOT MATCH"
"1984-05-01_40_1_2_2_2_0.38_36",NA,NA,NA,NA,NA,"40","1","1984-05-01","0.38","15","NOT MATCH"
"1984-05-01_40_1_2_2_2_1_51","40","1","1984-05-01","1","15","40","1","1984-05-01","1","15","MATCH"
"1984-05-01_40_1_2_2_2_1.45_53",NA,NA,NA,NA,NA,"40","1","1984-05-01","1.45","15","NOT MATCH"
"1984-05-01_40_1_2_2_3_0.3_33",NA,NA,NA,NA,NA,"40","1","1984-05-01","0.3","15","NOT MATCH"
"1984-05-01_40_1_2_2_3_1.46_53","40","1","1984-05-01","1.46","15","40","1","1984-05-01","1.46","15","MATCH"
"1984-05-01_40_1_2_2_3_1.61_53",NA,NA,NA,NA,NA,"40","1","1984-05-01","1.61","15","NOT MATCH"
"1984-05-01_40_1_2_2_4_0.43_37",NA,NA,NA,NA,NA,"40","1","1984-05-01","0.43","15","NOT MATCH"
"1984-05-01_40_1_2_2_4_2.18_61","40","1","1984-05-01","2.18","15","40","1","1984-05-01","2.18","15","MATCH"
"1984-05-01_40_1_2_2_5_0.29_34",NA,NA,NA,NA,NA,"40","1","1984-05-01","0.29","15","NOT MATCH"
"1984-05-01_40_1_2_2_5_1.79_56","40","1","1984-05-01","1.79","15","40","1","1984-05-01","1.79","15","MATCH"
"1984-05-01_40_1_2_2_6_0.22_32","40","1","1984-05-01","0.22","15","40","1","1984-05-01","0.22","15","MATCH"
"1984-05-01_40_1_2_2_7_0.33_36","40","1","1984-05-01","0.33","15","40","1","1984-05-01","0.33","15","MATCH"
"1984-05-01_40_2_2_1_1_0.31_32","40","2","1984-05-01","0.31","15","40","2","1984-05-01","0.31","15","MATCH"
"1984-05-01_40_2_2_1_10_0.17_27","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_100_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_101_0.16_26","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_102_0.14_26","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_103_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_104_0.19_26","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_105_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_106_0.14_26","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_107_0.28_30","40","2","1984-05-01","0.28","15","40","2","1984-05-01","0.28","15","MATCH"
"1984-05-01_40_2_2_1_108_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_109_0.23_30","40","2","1984-05-01","0.23","15","40","2","1984-05-01","0.23","15","MATCH"
"1984-05-01_40_2_2_1_11_0.19_29","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_110_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_111_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_112_0.15_30","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_113_0.19_28","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_114_0.17_26","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_115_0.23_30","40","2","1984-05-01","0.23","15","40","2","1984-05-01","0.23","15","MATCH"
"1984-05-01_40_2_2_1_116_0.18_27","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_117_0.17_26","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_118_0.28_31","40","2","1984-05-01","0.28","15","40","2","1984-05-01","0.28","15","MATCH"
"1984-05-01_40_2_2_1_119_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_12_0.33_33","40","2","1984-05-01","0.33","15","40","2","1984-05-01","0.33","15","MATCH"
"1984-05-01_40_2_2_1_120_0.17_28","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_121_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_122_0.18_28","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_123_0.2_28","40","2","1984-05-01","0.2","15","40","2","1984-05-01","0.2","15","MATCH"
"1984-05-01_40_2_2_1_124_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_125_0.18_27","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_126_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_127_0.31_32","40","2","1984-05-01","0.31","15","40","2","1984-05-01","0.31","15","MATCH"
"1984-05-01_40_2_2_1_128_0.19_29","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_129_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_13_0.23_28","40","2","1984-05-01","0.23","15","40","2","1984-05-01","0.23","15","MATCH"
"1984-05-01_40_2_2_1_130_0.29_30","40","2","1984-05-01","0.29","15","40","2","1984-05-01","0.29","15","MATCH"
"1984-05-01_40_2_2_1_131_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_132_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_133_0.17_26","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_134_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_135_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_136_0.19_28","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_137_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_138_0.17_26","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_139_0.18_28","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_14_0.16_26","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_140_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_141_0.16_28","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_142_0.15_28","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_143_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_144_0.13_26","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_1_145_0.29_34","40","2","1984-05-01","0.29","15","40","2","1984-05-01","0.29","15","MATCH"
"1984-05-01_40_2_2_1_146_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_147_0.17_27","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_148_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_15_0.25_29","40","2","1984-05-01","0.25","15","40","2","1984-05-01","0.25","15","MATCH"
"1984-05-01_40_2_2_1_16_0.13_26","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_1_17_0.3_31","40","2","1984-05-01","0.3","15","40","2","1984-05-01","0.3","15","MATCH"
"1984-05-01_40_2_2_1_18_0.17_27","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_19_0.18_27","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_2_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_20_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_21_0.25_29","40","2","1984-05-01","0.25","15","40","2","1984-05-01","0.25","15","MATCH"
"1984-05-01_40_2_2_1_22_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_23_0.28_30","40","2","1984-05-01","0.28","15","40","2","1984-05-01","0.28","15","MATCH"
"1984-05-01_40_2_2_1_24_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_25_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_26_0.19_29","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_27_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_28_0.18_27","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_29_0.21_30","40","2","1984-05-01","0.21","15","40","2","1984-05-01","0.21","15","MATCH"
"1984-05-01_40_2_2_1_3_0.14_26","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_30_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_31_0.27_31","40","2","1984-05-01","0.27","15","40","2","1984-05-01","0.27","15","MATCH"
"1984-05-01_40_2_2_1_32_0.32_33","40","2","1984-05-01","0.32","15","40","2","1984-05-01","0.32","15","MATCH"
"1984-05-01_40_2_2_1_33_0.19_28","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_34_0.24_30","40","2","1984-05-01","0.24","15","40","2","1984-05-01","0.24","15","MATCH"
"1984-05-01_40_2_2_1_35_0.25_31","40","2","1984-05-01","0.25","15","40","2","1984-05-01","0.25","15","MATCH"
"1984-05-01_40_2_2_1_36_0.25_31","40","2","1984-05-01","0.25","15","40","2","1984-05-01","0.25","15","MATCH"
"1984-05-01_40_2_2_1_37_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_38_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_39_0.16_26","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_4_0.27_30","40","2","1984-05-01","0.27","15","40","2","1984-05-01","0.27","15","MATCH"
"1984-05-01_40_2_2_1_40_0.24_31","40","2","1984-05-01","0.24","15","40","2","1984-05-01","0.24","15","MATCH"
"1984-05-01_40_2_2_1_41_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_42_0.27_31","40","2","1984-05-01","0.27","15","40","2","1984-05-01","0.27","15","MATCH"
"1984-05-01_40_2_2_1_43_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_44_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_45_0.23_29","40","2","1984-05-01","0.23","15","40","2","1984-05-01","0.23","15","MATCH"
"1984-05-01_40_2_2_1_46_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_47_0.17_28","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_48_0.2_30","40","2","1984-05-01","0.2","15","40","2","1984-05-01","0.2","15","MATCH"
"1984-05-01_40_2_2_1_49_0.18_29","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_5_0.28_31","40","2","1984-05-01","0.28","15","40","2","1984-05-01","0.28","15","MATCH"
"1984-05-01_40_2_2_1_50_0.14_26","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_51_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_52_0.34_32","40","2","1984-05-01","0.34","15","40","2","1984-05-01","0.34","15","MATCH"
"1984-05-01_40_2_2_1_53_0.13_25","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_1_54_0.16_28","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_55_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_56_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_57_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_58_0.19_28","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_59_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_6_0.18_27","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_60_0.38_34","40","2","1984-05-01","0.38","15","40","2","1984-05-01","0.38","15","MATCH"
"1984-05-01_40_2_2_1_61_0.24_30","40","2","1984-05-01","0.24","15","40","2","1984-05-01","0.24","15","MATCH"
"1984-05-01_40_2_2_1_62_0.15_27","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_63_0.14_26","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_64_0.17_27","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_65_0.16_26","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_66_0.28_31","40","2","1984-05-01","0.28","15","40","2","1984-05-01","0.28","15","MATCH"
"1984-05-01_40_2_2_1_67_0.34_33","40","2","1984-05-01","0.34","15","40","2","1984-05-01","0.34","15","MATCH"
"1984-05-01_40_2_2_1_68_0.29_32","40","2","1984-05-01","0.29","15","40","2","1984-05-01","0.29","15","MATCH"
"1984-05-01_40_2_2_1_69_0.27_32","40","2","1984-05-01","0.27","15","40","2","1984-05-01","0.27","15","MATCH"
"1984-05-01_40_2_2_1_7_0.26_31","40","2","1984-05-01","0.26","15","40","2","1984-05-01","0.26","15","MATCH"
"1984-05-01_40_2_2_1_70_0.13_26","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_1_71_0.15_28","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_72_0.21_30","40","2","1984-05-01","0.21","15","40","2","1984-05-01","0.21","15","MATCH"
"1984-05-01_40_2_2_1_73_0.19_28","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_74_0.2_28","40","2","1984-05-01","0.2","15","40","2","1984-05-01","0.2","15","MATCH"
"1984-05-01_40_2_2_1_75_0.13_25","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_1_76_0.14_27","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_77_0.17_27","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_78_0.18_28","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_79_0.17_28","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_8_0.17_28","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_80_0.24_30","40","2","1984-05-01","0.24","15","40","2","1984-05-01","0.24","15","MATCH"
"1984-05-01_40_2_2_1_81_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_82_0.19_29","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_83_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_84_0.14_26","40","2","1984-05-01","0.14","15","40","2","1984-05-01","0.14","15","MATCH"
"1984-05-01_40_2_2_1_85_0.19_27","40","2","1984-05-01","0.19","15","40","2","1984-05-01","0.19","15","MATCH"
"1984-05-01_40_2_2_1_86_0.18_28","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_87_0.24_31","40","2","1984-05-01","0.24","15","40","2","1984-05-01","0.24","15","MATCH"
"1984-05-01_40_2_2_1_88_0.15_26","40","2","1984-05-01","0.15","15","40","2","1984-05-01","0.15","15","MATCH"
"1984-05-01_40_2_2_1_89_0.18_27","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_9_0.3_32","40","2","1984-05-01","0.3","15","40","2","1984-05-01","0.3","15","MATCH"
"1984-05-01_40_2_2_1_90_0.18_28","40","2","1984-05-01","0.18","15","40","2","1984-05-01","0.18","15","MATCH"
"1984-05-01_40_2_2_1_91_0.17_26","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_92_0.2_29","40","2","1984-05-01","0.2","15","40","2","1984-05-01","0.2","15","MATCH"
"1984-05-01_40_2_2_1_93_0.22_30","40","2","1984-05-01","0.22","15","40","2","1984-05-01","0.22","15","MATCH"
"1984-05-01_40_2_2_1_94_0.16_28","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_95_0.13_26","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_1_96_0.16_27","40","2","1984-05-01","0.16","15","40","2","1984-05-01","0.16","15","MATCH"
"1984-05-01_40_2_2_1_97_0.17_27","40","2","1984-05-01","0.17","15","40","2","1984-05-01","0.17","15","MATCH"
"1984-05-01_40_2_2_1_98_0.24_30","40","2","1984-05-01","0.24","15","40","2","1984-05-01","0.24","15","MATCH"
"1984-05-01_40_2_2_1_99_0.13_26","40","2","1984-05-01","0.13","15","40","2","1984-05-01","0.13","15","MATCH"
"1984-05-01_40_2_2_2_1_0.17_28",NA,NA,NA,NA,NA,"40","2","1984-05-01","0.17","15","NOT MATCH"
"1984-05-01_40_2_2_2_1_0.31_32",NA,NA,NA,NA,NA,"40","2","1984-05-01","0.31","15","NOT MATCH"
"1984-05-01_40_2_2_2_1_0.85_44",NA,NA,NA,NA,NA,"40","2","1984-05-01","0.85","15","NOT MATCH"
"1984-05-01_40_2_2_2_1_1.69_55","40","2","1984-05-01","1.69","15","40","2","1984-05-01","1.69","15","MATCH"
