depth / transect / targets / %sockeye / %stickleback

  2-5   1      3  0.00  1.00
  2-5   2      1  0.00  1.00
  2-5   3      1  0.00  1.00
  2-5   4      2  0.00  1.00
  2-5   5      4  0.00  1.00
  2-5   6      4  0.00  1.00
  2-5   7      2  0.00  1.00
  2-5   8      2  0.00  1.00
  2-5   9      5  0.00  1.00
  2-5  10      2  0.00  1.00
  2-5  11      5  0.00  1.00
  2-5  12     10  0.00  1.00
  2-5  13      4  0.00  1.00
  2-5  14      0  0.00  1.00
  2-5  15      8  0.00  1.00
  2-5  16      5  0.00  1.00
  2-5  17      5  0.00  1.00
  2-5  18      2  0.00  1.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
  3-5  17      0  0.00  0.00
  3-5  18      0  0.00  0.00
 5-10   1      6  1.00  0.00
 5-10   2     14  1.00  0.00
 5-10   3      2  1.00  0.00
 5-10   4      3  1.00  0.00
 5-10   5     17  1.00  0.00
 5-10   6      4  1.00  0.00
 5-10   7     14  1.00  0.00
 5-10   8     19  1.00  0.00
 5-10   9     80  1.00  0.00
 5-10  10      6  1.00  0.00
 5-10  11     10  1.00  0.00
 5-10  12     23  1.00  0.00
 5-10  13      4  1.00  0.00
 5-10  14      2  1.00  0.00
 5-10  15     22  1.00  0.00
 5-10  16      5  1.00  0.00
 5-10  17     19  1.00  0.00
 5-10  18      5  1.00  0.00
10-15   1     26  1.00  0.00
10-15   2    673  1.00  0.00
10-15   3   1050  1.00  0.00
10-15   4    549  1.00  0.00
10-15   5    788  1.00  0.00
10-15   6    918  1.00  0.00
10-15   7    289  1.00  0.00
10-15   8   1956  1.00  0.00
10-15   9     88  1.00  0.00
10-15  10   1968  1.00  0.00
10-15  11   1850  1.00  0.00
10-15  12   1350  1.00  0.00
10-15  13   2046  1.00  0.00
10-15  14    405  1.00  0.00
10-15  15   1250  1.00  0.00
10-15  16   2542  1.00  0.00
10-15  17   1155  1.00  0.00
10-15  18   3315  1.00  0.00
15-20   1    213  0.98  0.02
15-20   2    229  0.98  0.02
15-20   3   1023  0.98  0.02
15-20   4    893  0.98  0.02
15-20   5    161  0.98  0.02
15-20   6    609  0.98  0.02
15-20   7    157  0.98  0.02
15-20   8    463  0.98  0.02
15-20   9   3488  0.98  0.02
15-20  10   4720  0.98  0.02
15-20  11   1609  0.98  0.02
15-20  12   1175  0.98  0.02
15-20  13   1246  0.98  0.02
15-20  14    462  0.98  0.02
15-20  15   1174  0.98  0.02
15-20  16   1450  0.98  0.02
15-20  17    732  0.98  0.02
15-20  18   2682  0.98  0.02
20-30   1     23  1.00  0.00
20-30   2     44  1.00  0.00
20-30   3     36  1.00  0.00
20-30   4     38  1.00  0.00
20-30   5     85  1.00  0.00
20-30   6    139  1.00  0.00
20-30   7     27  1.00  0.00
20-30   8     62  1.00  0.00
20-30   9    614  1.00  0.00
20-30  10     89  1.00  0.00
20-30  11    188  1.00  0.00
20-30  12    245  1.00  0.00
20-30  13    182  1.00  0.00
20-30  14    108  1.00  0.00
20-30  15    339  1.00  0.00
20-30  16    331  1.00  0.00
20-30  17    237  1.00  0.00
20-30  18    195  1.00  0.00
30-40   1      0  1.00  0.00
30-40   2      8  1.00  0.00
30-40   3      5  1.00  0.00
30-40   4      5  1.00  0.00
30-40   5      8  1.00  0.00
30-40   6     29  1.00  0.00
30-40   7      5  1.00  0.00
30-40   8      9  1.00  0.00
30-40   9     12  1.00  0.00
30-40  10      7  1.00  0.00
30-40  11     23  1.00  0.00
30-40  12     37  1.00  0.00
30-40  13     30  1.00  0.00
30-40  14     19  1.00  0.00
30-40  15     32  1.00  0.00
30-40  16     37  1.00  0.00
30-40  17     26  1.00  0.00
30-40  18     39  1.00  0.00
40-50   1      1  1.00  0.00
40-50   2      4  1.00  0.00
40-50   3      1  1.00  0.00
40-50   4      1  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      5  1.00  0.00
40-50   8      1  1.00  0.00
40-50   9      4  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      1  1.00  0.00
40-50  12      7  1.00  0.00
40-50  13      1  1.00  0.00
40-50  14      1  1.00  0.00
40-50  15      8  1.00  0.00
40-50  16     13  1.00  0.00
40-50  17      7  1.00  0.00
40-50  18      2  1.00  0.00
50-60   1      3  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      3  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      1  1.00  0.00
50-60   7      4  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      8  1.00  0.00
50-60  10      3  1.00  0.00
50-60  11      6  1.00  0.00
50-60  12      5  1.00  0.00
50-60  13      2  1.00  0.00
50-60  14      1  1.00  0.00
50-60  15     60  1.00  0.00
50-60  16     23  1.00  0.00
50-60  17      5  1.00  0.00
50-60  18      1  1.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00
60-70   8      0  0.00  0.00
60-70   9      0  0.00  0.00
60-70  10      0  0.00  0.00
60-70  11      0  0.00  0.00
60-70  12      0  0.00  0.00
60-70  13      0  0.00  0.00
60-70  14      0  0.00  0.00
60-70  15      0  0.00  0.00
60-70  16      0  0.00  0.00
60-70  17      0  0.00  0.00
60-70  18      0  0.00  0.00


   3                   : lake code
Henderson Lk        eym#20111,dat#A61400
941117                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
c.c.0%,winds light,waves 25cm
A.T. 1.0,H2O 9.0,moon full.Processed by S.T.                                                                  

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      0  1.00  0.00
  2-5   6      0  1.00  0.00
  2-5   7      0  1.00  0.00
  2-5   8      0  1.00  0.00
  2-5   9      0  1.00  0.00
  2-5  10      2  1.00  0.00
  2-5  11      2  1.00  0.00
  2-5  12      0  1.00  0.00
  2-5  13      0  1.00  0.00
  2-5  14      1  1.00  0.00
  2-5  15      2  1.00  0.00
  2-5  16      0  1.00  0.00
  2-5  17      0  1.00  0.00
  2-5  18     18  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
  3-5  17      0  0.00  0.00
  3-5  18      0  0.00  0.00
 5-10   1     47  1.00  0.00
 5-10   2     15  1.00  0.00
 5-10   3     10  1.00  0.00
 5-10   4     12  1.00  0.00
 5-10   5      7  1.00  0.00
 5-10   6     15  1.00  0.00
 5-10   7      7  1.00  0.00
 5-10   8     29  1.00  0.00
 5-10   9      5  1.00  0.00
 5-10  10     13  1.00  0.00
 5-10  11     20  1.00  0.00
 5-10  12     17  1.00  0.00
 5-10  13     20  1.00  0.00
 5-10  14     22  1.00  0.00
 5-10  15     12  1.00  0.00
 5-10  16     43  1.00  0.00
 5-10  17     17  1.00  0.00
 5-10  18     76  1.00  0.00
10-15   1     85  0.18  0.82
10-15   2     67  0.18  0.82
10-15   3     73  0.18  0.82
10-15   4     59  0.18  0.82
10-15   5     35  0.18  0.82
10-15   6     36  0.18  0.82
10-15   7     46  0.18  0.82
10-15   8    166  0.18  0.82
10-15   9     31  0.18  0.82
10-15  10     83  0.18  0.82
10-15  11    134  0.18  0.82
10-15  12     83  0.18  0.82
10-15  13     83  0.18  0.82
10-15  14     39  0.18  0.82
10-15  15     63  0.18  0.82
10-15  16    112  0.18  0.82
10-15  17     55  0.18  0.82
10-15  18    134  0.18  0.82
15-20   1     43  0.96  0.04
15-20   2     31  0.96  0.04
15-20   3     39  0.96  0.04
15-20   4     53  0.96  0.04
15-20   5     57  0.96  0.04
15-20   6     38  0.96  0.04
15-20   7     53  0.96  0.04
15-20   8     90  0.96  0.04
15-20   9     31  0.96  0.04
15-20  10     76  0.96  0.04
15-20  11    134  0.96  0.04
15-20  12    151  0.96  0.04
15-20  13    107  0.96  0.04
15-20  14     35  0.96  0.04
15-20  15     68  0.96  0.04
15-20  16    110  0.96  0.04
15-20  17     87  0.96  0.04
15-20  18    170  0.96  0.04
20-30   1    137  0.98  0.02
20-30   2    155  0.98  0.02
20-30   3    274  0.98  0.02
20-30   4    405  0.98  0.02
20-30   5    486  0.98  0.02
20-30   6    367  0.98  0.02
20-30   7    244  0.98  0.02
20-30   8    390  0.98  0.02
20-30   9    263  0.98  0.02
20-30  10    710  0.98  0.02
20-30  11    989  0.98  0.02
20-30  12    901  0.98  0.02
20-30  13    524  0.98  0.02
20-30  14    231  0.98  0.02
20-30  15    466  0.98  0.02
20-30  16    589  0.98  0.02
20-30  17    470  0.98  0.02
20-30  18   1076  0.98  0.02
30-40   1    349  0.99  0.01
30-40   2    695  0.99  0.01
30-40   3   1030  0.99  0.01
30-40   4   1539  0.99  0.01
30-40   5    805  0.99  0.01
30-40   6   1573  0.99  0.01
30-40   7    708  0.99  0.01
30-40   8   1180  0.99  0.01
30-40   9   1577  0.99  0.01
30-40  10   2884  0.99  0.01
30-40  11   2101  0.99  0.01
30-40  12   3562  0.99  0.01
30-40  13   1785  0.99  0.01
30-40  14    786  0.99  0.01
30-40  15   1464  0.99  0.01
30-40  16   2100  0.99  0.01
30-40  17   1501  0.99  0.01
30-40  18   4515  0.99  0.01
40-50   1    302  0.99  0.01
40-50   2    805  0.99  0.01
40-50   3   1225  0.99  0.01
40-50   4   1293  0.99  0.01
40-50   5   1130  0.99  0.01
40-50   6   1583  0.99  0.01
40-50   7    577  0.99  0.01
40-50   8   1024  0.99  0.01
40-50   9   1615  0.99  0.01
40-50  10   2782  0.99  0.01
40-50  11   3206  0.99  0.01
40-50  12   3627  0.99  0.01
40-50  13   2873  0.99  0.01
40-50  14    832  0.99  0.01
40-50  15   1488  0.99  0.01
40-50  16   2485  0.99  0.01
40-50  17   2106  0.99  0.01
40-50  18   4586  0.99  0.01
50-60   1     85  1.00  0.00
50-60   2    145  1.00  0.00
50-60   3    331  1.00  0.00
50-60   4    230  1.00  0.00
50-60   5    231  1.00  0.00
50-60   6    835  1.00  0.00
50-60   7    262  1.00  0.00
50-60   8    193  1.00  0.00
50-60   9    517  1.00  0.00
50-60  10    505  1.00  0.00
50-60  11    668  1.00  0.00
50-60  12   1792  1.00  0.00
50-60  13   1556  1.00  0.00
50-60  14    513  1.00  0.00
50-60  15   1044  1.00  0.00
50-60  16   1356  1.00  0.00
50-60  17   1186  1.00  0.00
50-60  18   1488  1.00  0.00
60-70   1      0  1.00  0.00
60-70   2      3  1.00  0.00
60-70   3      8  1.00  0.00
60-70   4      6  1.00  0.00
60-70   5      9  1.00  0.00
60-70   6     13  1.00  0.00
60-70   7      6  1.00  0.00
60-70   8      4  1.00  0.00
60-70   9      9  1.00  0.00
60-70  10      4  1.00  0.00
60-70  11      9  1.00  0.00
60-70  12     24  1.00  0.00
60-70  13     14  1.00  0.00
60-70  14     14  1.00  0.00
60-70  15      6  1.00  0.00
60-70  16     24  1.00  0.00
60-70  17     61  1.00  0.00
60-70  18     70  1.00  0.00


   3                   : lake code
Henderson Lk        Processed by  A.R. and S.T. Mar 8/95
950302                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
CC Nil, No Moon, Wind Light, ST 5.0, AT )>), Frost
EY-M 20069, 10005                                                                                             

depth / transect / targets / %sockeye / %stickleback

  2-5   1      6  0.85  0.15
  2-5   2      8  0.85  0.15
  2-5   3     11  0.85  0.15
  2-5   4     20  0.85  0.15
  2-5   5     13  0.85  0.15
  2-5   6     47  0.85  0.15
  2-5   7      5  0.85  0.15
  2-5   8      8  0.85  0.15
  2-5   9     10  0.85  0.15
  2-5  10     21  0.85  0.15
  2-5  11    111  0.85  0.15
  2-5  12     54  0.85  0.15
  2-5  13     93  0.85  0.15
  2-5  14     35  0.85  0.15
  2-5  15     78  0.85  0.15
  2-5  16     23  0.85  0.15
  2-5  17     26  0.85  0.15
  2-5  18    143  0.85  0.15
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
  3-5  12      0  0.00  0.00
  3-5  13      0  0.00  0.00
  3-5  14      0  0.00  0.00
  3-5  15      0  0.00  0.00
  3-5  16      0  0.00  0.00
  3-5  17      0  0.00  0.00
  3-5  18      0  0.00  0.00
 5-10   1     57  0.95  0.05
 5-10   2     60  0.95  0.05
 5-10   3     75  0.95  0.05
 5-10   4    157  0.95  0.05
 5-10   5    168  0.95  0.05
 5-10   6    199  0.95  0.05
 5-10   7     58  0.95  0.05
 5-10   8     97  0.95  0.05
 5-10   9    221  0.95  0.05
 5-10  10    222  0.95  0.05
 5-10  11    473  0.95  0.05
 5-10  12    610  0.95  0.05
 5-10  13    324  0.95  0.05
 5-10  14     89  0.95  0.05
 5-10  15    342  0.95  0.05
 5-10  16    155  0.95  0.05
 5-10  17    315  0.95  0.05
 5-10  18    588  0.95  0.05
10-15   1     86  0.95  0.05
10-15   2     83  0.97  0.03
10-15   3    107  0.97  0.03
10-15   4    169  0.97  0.03
10-15   5    230  0.97  0.03
10-15   6    188  0.97  0.03
10-15   7    114  0.97  0.03
10-15   8     95  0.97  0.03
10-15   9    183  0.97  0.03
10-15  10    338  0.97  0.03
10-15  11    656  0.97  0.03
10-15  12    725  0.97  0.03
10-15  13    264  0.97  0.03
10-15  14    126  0.97  0.03
10-15  15    307  0.97  0.03
10-15  16    184  0.97  0.03
10-15  17    352  0.97  0.03
10-15  18    621  0.97  0.03
15-20   1     77  0.97  0.03
15-20   2     78  0.97  0.03
15-20   3    154  0.97  0.03
15-20   4    180  0.97  0.03
15-20   5    251  0.97  0.03
15-20   6    120  0.97  0.03
15-20   7     82  0.97  0.03
15-20   8    139  0.97  0.03
15-20   9    213  0.97  0.03
15-20  10    348  0.97  0.03
15-20  11    510  0.97  0.03
15-20  12    578  0.97  0.03
15-20  13    154  0.97  0.03
15-20  14     42  0.97  0.03
15-20  15    150  0.97  0.03
15-20  16    116  0.97  0.03
15-20  17    174  0.97  0.03
15-20  18    544  0.97  0.03
20-30   1    127  1.00  0.00
20-30   2    198  1.00  0.00
20-30   3    377  1.00  0.00
20-30   4    392  1.00  0.00
20-30   5    438  1.00  0.00
20-30   6    188  1.00  0.00
20-30   7     53  1.00  0.00
20-30   8    329  1.00  0.00
20-30   9    446  1.00  0.00
20-30  10    772  1.00  0.00
20-30  11    955  1.00  0.00
20-30  12    810  1.00  0.00
20-30  13    292  1.00  0.00
20-30  14     79  1.00  0.00
20-30  15    140  1.00  0.00
20-30  16    157  1.00  0.00
20-30  17    203  1.00  0.00
20-30  18    814  1.00  0.00
30-40   1    306  0.98  0.02
30-40   2    527  0.98  0.02
30-40   3    488  0.98  0.02
30-40   4    447  0.98  0.02
30-40   5    527  0.98  0.02
30-40   6    313  0.98  0.02
30-40   7     78  0.98  0.02
30-40   8    633  0.98  0.02
30-40   9    802  0.98  0.02
30-40  10   1253  0.98  0.02
30-40  11   1085  0.98  0.02
30-40  12   1282  0.98  0.02
30-40  13    335  0.98  0.02
30-40  14    120  0.98  0.02
30-40  15    134  0.98  0.02
30-40  16    227  0.98  0.02
30-40  17    297  0.98  0.02
30-40  18   1142  0.98  0.02
40-50   1    345  1.00  0.00
40-50   2    716  1.00  0.00
40-50   3    732  1.00  0.00
40-50   4    634  1.00  0.00
40-50   5    737  1.00  0.00
40-50   6    500  1.00  0.00
40-50   7     81  1.00  0.00
40-50   8    896  1.00  0.00
40-50   9   1290  1.00  0.00
40-50  10   1757  1.00  0.00
40-50  11   2428  1.00  0.00
40-50  12   1865  1.00  0.00
40-50  13    472  1.00  0.00
40-50  14    107  1.00  0.00
40-50  15    155  1.00  0.00
40-50  16    231  1.00  0.00
40-50  17    401  1.00  0.00
40-50  18   1640  1.00  0.00
50-60   1    182  1.00  0.00
50-60   2    434  1.00  0.00
50-60   3    472  1.00  0.00
50-60   4    369  1.00  0.00
50-60   5    808  1.00  0.00
50-60   6    406  1.00  0.00
50-60   7     73  1.00  0.00
50-60   8    487  1.00  0.00
50-60   9    871  1.00  0.00
50-60  10   1076  1.00  0.00
50-60  11   1435  1.00  0.00
50-60  12   1532  1.00  0.00
50-60  13    571  1.00  0.00
50-60  14    224  1.00  0.00
50-60  15    242  1.00  0.00
50-60  16    367  1.00  0.00
50-60  17    492  1.00  0.00
50-60  18    940  1.00  0.00
60-70   1      6  1.00  0.00
60-70   2     25  1.00  0.00
60-70   3     14  1.00  0.00
60-70   4     10  1.00  0.00
60-70   5     40  1.00  0.00
60-70   6     16  1.00  0.00
60-70   7      2  1.00  0.00
60-70   8     17  1.00  0.00
60-70   9     41  1.00  0.00
60-70  10     26  1.00  0.00
60-70  11     23  1.00  0.00
60-70  12     88  1.00  0.00
60-70  13     30  1.00  0.00
60-70  14      7  1.00  0.00
60-70  15     16  1.00  0.00
60-70  16     17  1.00  0.00
60-70  17     31  1.00  0.00
60-70  18     25  1.00  0.00


   6                   : lake code
Hobiton Lk          processed by PR, 30Jun94.
940622                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
ovrcst,fll mn,AT12.8,WT18.2.
EY-M #20111, mn above horizon for duration. processed by PR, 30Jun94.                                         

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      1  1.00  0.00
  2-5   4      4  1.00  0.00
  2-5   5      0  1.00  0.00
  2-5   6      1  1.00  0.00
  2-5   7      2  1.00  0.00
  2-5   8      0  1.00  0.00
  2-5   9      1  1.00  0.00
  2-5  10      2  1.00  0.00
  2-5  11      0  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1      7  1.00  0.00
 5-10   2      6  1.00  0.00
 5-10   3     13  1.00  0.00
 5-10   4    197  1.00  0.00
 5-10   5     35  1.00  0.00
 5-10   6      9  1.00  0.00
 5-10   7     22  1.00  0.00
 5-10   8     19  1.00  0.00
 5-10   9    113  1.00  0.00
 5-10  10    162  1.00  0.00
 5-10  11    260  1.00  0.00
10-15   1     41  1.00  0.00
10-15   2     10  1.00  0.00
10-15   3     94  1.00  0.00
10-15   4    236  1.00  0.00
10-15   5     28  1.00  0.00
10-15   6     79  1.00  0.00
10-15   7     60  1.00  0.00
10-15   8    175  1.00  0.00
10-15   9    252  1.00  0.00
10-15  10    188  1.00  0.00
10-15  11    243  1.00  0.00
15-20   1     13  1.00  0.00
15-20   2      0  1.00  0.00
15-20   3      6  1.00  0.00
15-20   4     52  1.00  0.00
15-20   5      5  1.00  0.00
15-20   6     20  1.00  0.00
15-20   7      6  1.00  0.00
15-20   8      4  1.00  0.00
15-20   9     33  1.00  0.00
15-20  10     34  1.00  0.00
15-20  11     51  1.00  0.00
20-30   1      1  1.00  0.00
20-30   2      1  1.00  0.00
20-30   3      0  1.00  0.00
20-30   4     38  1.00  0.00
20-30   5      0  1.00  0.00
20-30   6      0  1.00  0.00
20-30   7      2  1.00  0.00
20-30   8      0  1.00  0.00
20-30   9      0  1.00  0.00
20-30  10      9  1.00  0.00
20-30  11      3  1.00  0.00
30-40   1      0  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4     10  1.00  0.00
30-40   5      0  1.00  0.00
30-40   6      0  1.00  0.00
30-40   7      0  1.00  0.00
30-40   8      0  1.00  0.00
30-40   9      0  1.00  0.00
30-40  10      1  1.00  0.00
30-40  11      0  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      0  1.00  0.00
40-50   8      0  1.00  0.00
40-50   9      0  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      0  1.00  0.00
50-60   7      0  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      0  1.00  0.00


   6                   : lake code
Hobiton Lk          processed by PR, 04Aug94.
940727                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

processed by PR, 04Aug94.                                                                                     

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      1  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      1  1.00  0.00
  2-5   6      1  1.00  0.00
  2-5   7      6  1.00  0.00
  2-5   8      3  1.00  0.00
  2-5   9      5  1.00  0.00
  2-5  10      0  1.00  0.00
  2-5  11      0  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1      9  1.00  0.00
 5-10   2      5  1.00  0.00
 5-10   3     48  1.00  0.00
 5-10   4     67  1.00  0.00
 5-10   5    100  1.00  0.00
 5-10   6      7  1.00  0.00
 5-10   7     24  1.00  0.00
 5-10   8    161  1.00  0.00
 5-10   9    106  1.00  0.00
 5-10  10     64  1.00  0.00
 5-10  11     92  1.00  0.00
10-15   1     73  1.00  0.00
10-15   2    124  1.00  0.00
10-15   3    153  1.00  0.00
10-15   4     72  1.00  0.00
10-15   5    120  1.00  0.00
10-15   6    164  1.00  0.00
10-15   7    308  1.00  0.00
10-15   8    822  1.00  0.00
10-15   9    172  1.00  0.00
10-15  10    102  1.00  0.00
10-15  11     93  1.00  0.00
15-20   1     11  1.00  0.00
15-20   2      9  1.00  0.00
15-20   3      1  1.00  0.00
15-20   4      2  1.00  0.00
15-20   5     15  1.00  0.00
15-20   6     14  1.00  0.00
15-20   7     22  1.00  0.00
15-20   8     39  1.00  0.00
15-20   9      6  1.00  0.00
15-20  10     11  1.00  0.00
15-20  11      6  1.00  0.00
20-30   1      2  1.00  0.00
20-30   2      0  1.00  0.00
20-30   3      2  1.00  0.00
20-30   4      0  1.00  0.00
20-30   5      0  1.00  0.00
20-30   6      1  1.00  0.00
20-30   7      3  1.00  0.00
20-30   8      4  1.00  0.00
20-30   9      5  1.00  0.00
20-30  10      6  1.00  0.00
20-30  11      5  1.00  0.00
30-40   1      0  1.00  0.00
30-40   2      0  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      0  1.00  0.00
30-40   5      0  1.00  0.00
30-40   6      0  1.00  0.00
30-40   7      0  1.00  0.00
30-40   8      0  1.00  0.00
30-40   9      0  1.00  0.00
30-40  10      0  1.00  0.00
30-40  11      0  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
40-50   5      0  1.00  0.00
40-50   6      0  1.00  0.00
40-50   7      0  1.00  0.00
40-50   8      0  1.00  0.00
40-50   9      0  1.00  0.00
40-50  10      0  1.00  0.00
40-50  11      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
50-60   5      0  1.00  0.00
50-60   6      0  1.00  0.00
50-60   7      0  1.00  0.00
50-60   8      0  1.00  0.00
50-60   9      0  1.00  0.00
50-60  10      0  1.00  0.00
50-60  11      0  1.00  0.00


   6                   : lake code
Hobiton Lk          EY-M#20111, RDAT# A61400
940813                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain

Processed by S.T.                                                                                             

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      3  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      2  1.00  0.00
  2-5   6      0  1.00  0.00
  2-5   7      4  1.00  0.00
  2-5   8      4  1.00  0.00
  2-5   9      0  1.00  0.00
  2-5  10      0  1.00  0.00
  2-5  11      0  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
  3-5   8      0  0.00  0.00
  3-5   9      0  0.00  0.00
  3-5  10      0  0.00  0.00
  3-5  11      0  0.00  0.00
 5-10   1      6  1.00  0.00
 5-10   2      5  1.00  0.00
 5-10   3     47  1.00  0.00
 5-10   4     22  1.00  0.00
 5-10   5     71  1.00  0.00
 5-10   6      1  1.00  0.00
 5-10   7     20  1.00  0.00
 5-10   8     62  1.00  0.00
 5-10   9     50  1.00  0.00
 5-10  10     35  1.00  0.00
 5-10  11     82  1.00  0.00
10-15   1    106  1.00  0.00
10-15   2    135  1.00  0.00
10-15   3    258  1.00  0.00
10-15   4    125  1.00  0.00
10-15   5    249  1.00  0.00
10-15   6    120  1.00  0.00
10-15   7    325  1.00  0.00
10-15   8    911  1.00  0.00
10-15   9    305  1.00  0.00
10-15  10    145  1.00  0.00
10-15  11    242  1.00  0.00
15-20   1     31  1.00  0.00
15-20   2     48  1.00  0.00
15-20   3     32  1.00  0.00
15-20   4     27  1.00  0.00
15-20   5    106  1.00  0.00
15-20   6     40  1.00  0.00
15-20   7    116  1.00  0.00
15-20   8    193  1.00  0.00
15-20   9     39  1.00  0.00
15-20  10     36  1.00  0.00
15-20  11     54  1.00  0.00
20-30   1      8  1.00  0.00
20-30   2      3  1.00  0.00
20-30   3      9  1.00  0.00
20-30   4     37  1.00  0.00
20-30   5     81  1.00  0.00
20-30   6      7  1.00  0.00
20-30   7     15  1.00  0.00
20-30   8     34  1.00  0.00
20-30   9     14  1.00  0.00
