

  27                   : lake code
Awun Lk             Juvenile Survey
860905                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10    : Sounder Gain   : Sounder Gain
0%, calm, no ppt, no moon, At: 13.5/12.5 0c (2130/
Wt: 16.5 9 0c, JC 860909, Juvenile.                                                                           

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.55  0.45
  2-5   2      1  0.55  0.45
  2-5   3      0  0.55  0.45
  2-5   4      0  0.55  0.45
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
 5-10   1      6  0.55  0.45
 5-10   2     69  0.55  0.45
 5-10   3     42  0.55  0.45
 5-10   4      7  0.55  0.45
10-15   1     13  0.95  0.05
10-15   2     52  0.95  0.05
10-15   3     43  0.95  0.05
10-15   4     25  0.95  0.05
15-20   1     11  1.00  0.00
15-20   2     13  1.00  0.00
15-20   3     21  1.00  0.00
15-20   4      4  1.00  0.00
20-30   1      3  1.00  0.00
20-30   2      4  1.00  0.00
20-30   3      1  1.00  0.00
20-30   4      4  1.00  0.00
30-40   1      9  1.00  0.00
30-40   2      2  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      1  1.00  0.00
40-50   1      0  1.00  0.00
40-50   2      0  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
60-70   1      0  1.00  0.00
60-70   2      0  1.00  0.00
60-70   3      0  1.00  0.00
60-70   4      0  1.00  0.00


  27                   : lake code
Awun Lk             Juvenile Survey
860904                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
0%, calm, no ppt, no moon, At: 13.5/12.5 0c (2130-
Wt: 16.5 0c, JC 860923, Juvenile.                                                                             

depth / transect / targets / %sockeye / %stickleback

  2-5   1      2  0.55  0.45
  2-5   2      5  0.55  0.45
  2-5   3      1  0.55  0.45
  2-5   4      1  0.55  0.45
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
 5-10   1     53  0.55  0.45
 5-10   2    247  0.55  0.45
 5-10   3    143  0.55  0.45
 5-10   4     27  0.55  0.45
10-15   1    104  0.95  0.05
10-15   2    164  0.95  0.05
10-15   3    189  0.95  0.05
10-15   4     63  0.95  0.05
15-20   1     25  1.00  0.00
15-20   2     30  1.00  0.00
15-20   3     30  1.00  0.00
15-20   4     18  1.00  0.00
20-30   1      6  1.00  0.00
20-30   2      7  1.00  0.00
20-30   3      1  1.00  0.00
20-30   4      0  1.00  0.00
30-40   1      9  1.00  0.00
30-40   2      1  1.00  0.00
30-40   3      0  1.00  0.00
30-40   4      1  1.00  0.00
40-50   1      5  1.00  0.00
40-50   2      2  1.00  0.00
40-50   3      0  1.00  0.00
40-50   4      0  1.00  0.00
50-60   1      0  1.00  0.00
50-60   2      0  1.00  0.00
50-60   3      0  1.00  0.00
50-60   4      0  1.00  0.00
60-70   1      0  1.00  0.00
60-70   2      0  1.00  0.00
60-70   3      0  1.00  0.00
60-70   4      0  1.00  0.00


 161                   : lake code
Brannen Lk          Juvenile Survey
860415                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
20-100%, variable winds, showers, 1/4 moon, 
At: 5 0c (2100), Wt: 10 0c, JC 860416, Juvenile.                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1     10  0.09  0.91
  2-5   2      5  0.09  0.91
  2-5   3     12  0.09  0.91
  2-5   4      4  0.09  0.91
  2-5   5      5  0.09  0.91
  2-5   6      6  0.09  0.91
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     74  0.09  0.91
 5-10   2     34  0.09  0.91
 5-10   3     70  0.09  0.91
 5-10   4     42  0.09  0.91
 5-10   5     58  0.09  0.91
 5-10   6     53  0.09  0.91
10-15   1    108  0.09  0.91
10-15   2    100  0.09  0.91
10-15   3    139  0.09  0.91
10-15   4     91  0.09  0.91
10-15   5    217  0.09  0.91
10-15   6     85  0.09  0.91
15-20   1     18  0.09  0.91
15-20   2     34  0.09  0.91
15-20   3      0  0.09  0.91
15-20   4      0  0.09  0.91
15-20   5      0  0.09  0.91
15-20   6      9  0.09  0.91


 161                   : lake code
Brannen Lk          Juvenile Survey
860416                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
20-100%, variable winds, 1/4 moon,
At: 10 0c (2100), Wt:10 0c, JC 860416, Changed spp compositon, Juvenile.                                      

depth / transect / targets / %sockeye / %stickleback

  2-5   1     10  1.00  0.00
  2-5   2      5  1.00  0.00
  2-5   3     12  1.00  0.00
  2-5   4      4  1.00  0.00
  2-5   5      5  1.00  0.00
  2-5   6      6  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     74  1.00  0.00
 5-10   2     34  1.00  0.00
 5-10   3     70  1.00  0.00
 5-10   4     42  1.00  0.00
 5-10   5     58  1.00  0.00
 5-10   6     53  1.00  0.00
10-15   1    108  1.00  0.00
10-15   2    100  1.00  0.00
10-15   3    139  1.00  0.00
10-15   4     91  1.00  0.00
10-15   5    217  1.00  0.00
10-15   6     85  1.00  0.00
15-20   1     18  0.05  0.95
15-20   2     34  0.05  0.95
15-20   3      0  0.05  0.95
15-20   4      0  0.05  0.95
15-20   5      0  0.05  0.95
15-20   6      9  0.05  0.95


 107                   : lake code
Cheewhat Lk         Juvenile Survey
860319                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
10%, thick fog, 1/2 moon, At: 6.0 0c (2330), Wt: 9
JC 860325, some adult targets as well, Juvenile.                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.34  0.66
  2-5   2      0  0.34  0.66
  2-5   3      5  0.34  0.66
  2-5   4     12  0.34  0.66
  2-5   5      5  0.34  0.66
  2-5   6      9  0.34  0.66
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     18  0.34  0.66
 5-10   2     21  0.34  0.66
 5-10   3     14  0.34  0.66
 5-10   4     69  0.34  0.66
 5-10   5      8  0.34  0.66
 5-10   6     60  0.34  0.66
10-15   1     13  0.15  0.85
10-15   2     56  0.15  0.85
10-15   3     33  0.15  0.85
10-15   4     76  0.15  0.85
10-15   5      0  0.15  0.85
10-15   6    135  0.15  0.85
15-20   1      0  0.15  0.85
15-20   2      2  0.15  0.85
15-20   3     15  0.15  0.85
15-20   4     19  0.15  0.85
15-20   5      0  0.15  0.85
15-20   6     32  0.15  0.85


 107                   : lake code
Cheewhat Lk         Juvenile Survey
860802                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
0%, (fog), calm, no ppt, no moon, 
At: 14/13 0c (2200/0330), Wt: 19 0c, JC 860818, Juvenile.                                                     

depth / transect / targets / %sockeye / %stickleback

  2-5   1      3  0.96  0.03
  2-5   2      1  0.96  0.03
  2-5   3      1  0.96  0.03
  2-5   4      2  0.96  0.03
  2-5   5      1  0.95  0.03
  2-5   6      1  0.96  0.03
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     90  0.96  0.03
 5-10   2    143  0.96  0.03
 5-10   3    392  0.96  0.03
 5-10   4     73  0.96  0.03
 5-10   5      4  0.96  0.03
 5-10   6    580  0.96  0.03
10-15   1      5  0.91  0.09
10-15   2     75  0.91  0.09
10-15   3    203  0.91  0.09
10-15   4     28  0.91  0.09
10-15   5      0  0.91  0.09
10-15   6    364  0.91  0.09
15-20   1      0  0.08  0.82
15-20   2      0  0.08  0.92
15-20   3     33  0.08  0.92
15-20   4      0  0.08  0.92
15-20   5      0  0.08  0.92
15-20   6     68  0.08  0.92


 107                   : lake code
Cheewhat Lk         Juvenile Survey
860927                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
100%, light winds, no ppt, no moon, At: 12/12 0c
(2008/2243), Wt: 15 0c, JC 861001, targs on bottom, Juvenile.                                                 

depth / transect / targets / %sockeye / %stickleback

  2-5   1      2  0.00  1.00
  2-5   2      5  0.00  1.00
  2-5   3      6  0.00  1.00
  2-5   4      2  0.00  1.00
  2-5   5      9  0.00  1.00
  2-5   6      3  0.00  1.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1    175  0.80  0.20
 5-10   2    164  0.80  0.20
 5-10   3    209  0.80  0.20
 5-10   4    135  0.80  0.20
