


 107                   : lake code
Cheewhat Lk         
960731                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
Air=13,H20=22,C.C.=60%,Wind=Light
31Jul96/22Jan97/BH/EYM/10005/1/0/0/6/142/27/                                                                  

depth / transect / targets / %sockeye / %stickleback

  2-5   1      1  0.00  1.00
  2-5   2      2  0.00  1.00
  2-5   3      1  0.00  1.00
  2-5   4      1  0.00  1.00
  2-5   5      3  0.00  1.00
  2-5   6      2  0.00  1.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     27  0.00  1.00
 5-10   2     20  0.00  1.00
 5-10   3     43  0.00  1.00
 5-10   4     58  0.00  1.00
 5-10   5     20  0.00  1.00
 5-10   6     48  0.00  1.00
10-15   1      8  0.85  0.15
10-15   2     85  0.85  0.15
10-15   3    229  0.85  0.15
10-15   4    273  0.85  0.15
10-15   5      0  0.85  0.15
10-15   6    490  0.85  0.15
15-20   1      0  0.85  0.15
15-20   2      0  0.85  0.15
15-20   3     22  0.85  0.15
15-20   4     26  0.85  0.15
15-20   5      0  0.85  0.15
15-20   6      0  0.85  0.15


 107                   : lake code
Cheewhat Lk         
960901                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
Air=20,H2O=23,C.C.=100%,Wind=0
01Sep96/22Jan97/BH/EYM/10005/1/0/0/7/191/9/                                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1      3  0.00  1.00
  2-5   2      6  0.00  1.00
  2-5   3      6  0.00  1.00
  2-5   4      0  0.00  1.00
  2-5   5      2  0.00  1.00
  2-5   6      5  0.00  1.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     24  0.00  1.00
 5-10   2     29  0.00  1.00
 5-10   3     50  0.00  1.00
 5-10   4     73  0.00  1.00
 5-10   5      6  0.00  1.00
 5-10   6     95  0.00  1.00
10-15   1      6  0.96  0.04
10-15   2     44  0.96  0.04
10-15   3    257  0.96  0.04
10-15   4    278  0.96  0.04
10-15   5      0  0.96  0.04
10-15   6    455  0.96  0.04
15-20   1      0  0.96  0.04
15-20   2      0  0.96  0.04
15-20   3     28  0.96  0.04
15-20   4     17  0.96  0.04
15-20   5      0  0.96  0.04
15-20   6     27  0.96  0.04


 107                   : lake code
Cheewhat Lk         
970207                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
CC=100%,Rain=0,Wind=Nil,AT=7,ST=5
07Feb97/11Mar97/BH/EYM/20111/0/0/0/6/26/30/                                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1      5  0.67  0.33
  2-5   2     14  0.67  0.33
  2-5   3     11  0.67  0.33
  2-5   4     24  0.67  0.33
  2-5   5      7  0.67  0.33
  2-5   6     53  0.67  0.33
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1    118  0.67  0.33
 5-10   2     89  0.67  0.33
 5-10   3     92  0.67  0.33
 5-10   4    111  0.67  0.33
 5-10   5     12  0.67  0.33
 5-10   6    311  0.67  0.33
10-15   1      0  0.41  0.59
10-15   2     50  0.41  0.59
10-15   3    105  0.41  0.59
10-15   4     77  0.41  0.59
10-15   5      0  0.41  0.59
10-15   6    202  0.41  0.59
15-20   1      0  0.41  0.59
15-20   2      0  0.41  0.59
15-20   3     57  0.41  0.59
15-20   4      0  0.41  0.59
15-20   5      0  0.41  0.59
15-20   6     41  0.41  0.59


   1                   : lake code
Great Central Lk    
960725                 : date
SIMRAD               2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10   : Sounder Gain    : Sounder Gain
Air=22,H2O=22.5,C.C.=0%,Wind=Light
25Jul96/20Jan97/BH/EYM/10005/1/0/0/4/194/0/                                                                   

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  1.00  0.00
  2-5   2      0  1.00  0.00
  2-5   3      0  1.00  0.00
  2-5   4      0  1.00  0.00
  2-5   5      0  1.00  0.00
  2-5   6      0  1.00  0.00
  3-5   1      0  0.00  0.00
  3-5   2      0  0.00  0.00
  3-5   3      0  0.00  0.00
  3-5   4      0  0.00  0.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
 5-10   1     46  1.00  0.00
 5-10   2     42  1.00  0.00
 5-10   3      2  1.00  0.00
 5-10   4     11  1.00  0.00
 5-10   5     16  1.00  0.00
 5-10   6     17  1.00  0.00
