
  27                   : lake code
AWUN                             
800730                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  3-5   1      0  0.33  0.67
  3-5   2      3  0.33  0.67
  3-5   3      1  0.33  0.67
  3-5   4      2  0.33  0.67
 5-10   1     39  0.33  0.67
 5-10   2     99  0.33  0.67
 5-10   3     25  0.33  0.67
 5-10   4     28  0.33  0.67
10-15   1      1  0.95  0.05
10-15   2     20  0.95  0.05
10-15   3     12  0.95  0.05
10-15   4      0  0.95  0.05
15-20   1      1  0.95  0.05
15-20   2      6  0.95  0.05
15-20   3      2  0.95  0.05
15-20   4      1  0.95  0.05
20-30   1      1  0.95  0.05
20-30   2      2  0.95  0.05
20-30   3      4  0.95  0.05
20-30   4      1  0.95  0.05
30-40   1      1  0.95  0.05
30-40   2      1  0.95  0.05
30-40   3      1  0.95  0.05
30-40   4      0  0.95  0.05
40-50   1      0  0.00  0.00
40-50   2      0  0.00  0.00
40-50   3      0  0.00  0.00
40-50   4      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00

  31                   : lake code
BONILLA                  1980                         
800917                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  3-5   1     15  0.00  1.00
  3-5   2     63  0.00  1.00
  3-5   3     16  0.00  1.00
  3-5   4      0  0.00  1.00
 5-10   1     21  0.00  1.00
 5-10   2     62  0.00  1.00
 5-10   3     37  0.00  1.00
 5-10   4      0  0.00  1.00
10-15   1      7  0.21  0.79
10-15   2     97  0.21  0.79
10-15   3     83  0.21  0.79
10-15   4      3  0.21  0.79
15-20   1     11  0.50  0.50
15-20   2    180  0.50  0.50
15-20   3    146  0.50  0.50
15-20   4      3  0.50  0.50
20-30   1      4  0.70  0.30
20-30   2     53  0.70  0.30
20-30   3     49  0.70  0.30
20-30   4      4  0.70  0.30
30-40   1      0  0.70  0.30
30-40   2      5  0.70  0.30
30-40   3      6  0.70  0.30
30-40   4      0  0.00  0.00
40-50   1      2  0.70  0.30
40-50   2      6  0.70  0.30
40-50   3      4  0.70  0.30
40-50   4      0  0.00  0.00

  28                   : lake code
CURTIS                          
800921                 : date
FURUNO FM 22         1 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  3-5   1     48  0.00  1.00
  3-5   2     78  0.00  1.00
  3-5   3     34  0.00  1.00
  3-5   4      3  0.00  1.00
 5-10   1     85  0.09  0.91
 5-10   2     41  0.09  0.91
 5-10   3      5  0.09  0.91
 5-10   4      8  0.09  0.92
10-15   1    293  0.23  0.77
10-15   2    160  0.23  0.77
10-15   3     40  0.23  0.77
10-15   4     18  0.23  0.77
15-20   1    142  0.88  0.12
15-20   2    220  0.88  0.12
15-20   3     45  0.88  0.12
15-20   4     60  0.88  0.12
20-30   1    156  0.89  0.11
20-30   2    119  0.89  0.11
20-30   3     43  0.89  0.11
20-30   4     53  0.89  0.11
30-40   1     10  0.89  0.11
30-40   2      1  0.89  0.11
30-40   3     10  0.89  0.11
30-40   4     10  0.89  0.11
40-50   1      7  0.89  0.11
40-50   2      3  0.89  0.11
40-50   3      0  0.89  0.11
40-50   4      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00

  29                   : lake code
DEVON                                               
800920                 : date
FURUNO   FM 22       2 : 1 = FURUNO FM 22  /  2 = SIMRAD
10                     : Sounder Gain
                                                  
                                                                                                              

depth / transect / targets / %sockeye / %stickleback

  2-5   1      0  0.00  0.00
  2-5   2      0  0.00  0.00
  2-5   3      0  0.00  0.00
  2-5   4      0  0.00  0.00
  2-5   5      0  0.00  0.00
  2-5   6      0  0.00  0.00
  2-5   7      0  0.00  0.00
  3-5   1     10  0.00  1.00
  3-5   2     58  0.00  1.00
  3-5   3     39  0.00  1.00
  3-5   4     70  0.00  1.00
  3-5   5      0  0.00  0.00
  3-5   6      0  0.00  0.00
  3-5   7      0  0.00  0.00
 5-10   1      2  0.05  0.95
 5-10   2     54  0.05  0.95
 5-10   3     29  0.05  0.95
 5-10   4     50  0.05  0.95
 5-10   5      0  0.00  0.00
 5-10   6      0  0.00  0.00
 5-10   7      0  0.00  0.00
10-15   1      2  0.09  0.91
10-15   2     12  0.09  0.91
10-15   3     11  0.09  0.91
10-15   4     49  0.09  0.91
10-15   5      0  0.00  0.00
10-15   6      0  0.00  0.00
10-15   7      0  0.00  0.00
15-20   1      0  0.08  0.92
15-20   2      8  0.08  0.92
15-20   3      3  0.08  0.92
15-20   4     60  0.08  0.92
15-20   5      0  0.00  0.00
15-20   6      0  0.00  0.00
15-20   7      0  0.00  0.00
20-30   1      0  0.06  0.94
20-30   2     29  0.06  0.94
20-30   3      9  0.06  0.94
20-30   4     15  0.06  0.94
20-30   5      0  0.00  0.00
20-30   6      0  0.00  0.00
20-30   7      0  0.00  0.00
30-40   1      0  0.05  0.95
30-40   2      6  0.05  0.95
30-40   3      6  0.05  0.95
30-40   4      3  0.05  0.95
30-40   5      0  0.00  0.00
30-40   6      0  0.00  0.00
30-40   7      0  0.00  0.00
40-50   1      0  0.05  0.95
40-50   2      0  0.00  0.00
40-50   3      1  0.05  0.95
40-50   4      4  0.05  0.95
40-50   5      0  0.00  0.00
40-50   6      0  0.00  0.00
40-50   7      0  0.00  0.00
50-60   1      0  0.00  0.00
50-60   2      0  0.00  0.00
50-60   3      0  0.00  0.00
50-60   4      0  0.00  0.00
50-60   5      0  0.00  0.00
50-60   6      0  0.00  0.00
50-60   7      0  0.00  0.00
60-70   1      0  0.00  0.00
60-70   2      0  0.00  0.00
60-70   3      0  0.00  0.00
60-70   4      0  0.00  0.00
60-70   5      0  0.00  0.00
60-70   6      0  0.00  0.00
60-70   7      0  0.00  0.00

  25                   : lake code
EDEN                             
800729                 : date
